Heading,Link,Summary
Life could exist on Saturn's biggest moon Titan: Study,http://timesofindia.indiatimes.com/home/science/Life-could-exist-on-Saturns-biggest-moon-Titan-Study/articleshow/53150696.cms,"LOS ANGELES: Liquid water is a requirement for life on Earth. But on Saturn' s largest moon Titan, life might exist beyond the bounds of water-based chemistry, according to a new study by scientists at Cornell University."
Novel method can scale up stem cell production,http://timesofindia.indiatimes.com/home/science/Novel-method-can-scale-up-stem-cell-production/articleshow/53227004.cms,"LONDON: Scientists have found a new method of creating human stem cells which could solve the big problem of the large-scale production needed to fully realise the potential of these remarkable cells for understanding and treating disease.The discovery has been made by a team of scientists at the University of Nottingham in Britain, Uppsala University and GE Healthcare in Sweden.""By using a protein derived from human blood called Inter-alpha inhibitor, we have grown human pluripotent stem cells in a minimal medium without the need for costly and time-consuming biological substrates,"" said first author Sara Pijuan-Galito from Uppsala University.Inter-alpha inhibitor is found in human blood at high concentrations, and is currently a by-product of standard drug purification schemes.""The protein can make stem cells attach on unmodified tissue culture plastic, and improve survival of the stem cells in harsh conditions,"" Pijuan-Galito said.""It is the first stem cell culture method that does not require a pre-treated biological substrate for attachment, and therefore, is more cost and time-efficient and paves the way for easier and cheaper large-scale production,"" Pijuan-Galito explained.Human pluripotent stem cells are undifferentiated cells which have the unique potential to develop into all the different types of cells in the body.With applications in disease modelling, drug screening, regenerative medicine and tissue engineering, there is already an enormous demand for these cells, which will only grow as their use in the clinic and by the pharmaceutical industry increases.However, production of stem cells at the scale required for optimal application in modern healthcare is currently not feasible because available culture methods are either too expensive, or reliant on substances that would not be safe for clinical use in humans.The new research, published in the journal Nature Communications, could lead to quicker and cheaper large scale industrial production.The work was started at Uppsala University in Sweden, and the first author, Dr Sara Pijuan-Galita, is now continuing her work as a Swedish Research Council Research Fellow at Nottingham. Sara said:""This new method has the potential to save time and money in large-scale and high-throughput cultures, and be highly valuable for both basic research and commercial applications,"" Cecilia Anneren, who has a joint position at Uppsala University and at GE Healthcare in Uppsala, said."
Solar plane lands in Egypt in penultimate stop of world tour,http://timesofindia.indiatimes.com/home/science/Solar-plane-lands-in-Egypt-in-penultimate-stop-of-world-tour/articleshow/53194089.cms,"CAIRO: The Solar Impulse 2 landed in Cairo on Wednesday for its penultimate stop as the solar-powered plane nears the end of its marathon tour around the world.After the two-day flight from Spain, just one final leg lies between it and its final destination, Abu Dhabi, where it started its odyssey in March last year.The aircraft landed in Spain last month, after completing the first solo transatlantic flight powered only by sunlight.After setting off from Seville on Monday morning, the plane passed through Algerian, Tunisian, Italian and Greek airspace, and flew over the Giza Pyramids before touching down at Cairo airport at around 7:10 am (0510 GMT).Its support crew cheered as the plane, no heavier than a car but with the wingspan of a Boeing 747, landed, and trailed after it on bicycles.It had finished the 3,745 kilometre (2,327 mile) journey with an average speed of 76.7 kilometres (47.7 miles) an hour, the flight organiser said.""It was fantastic, everything worked well,"" pilot Andre Borschberg told the control tower, as a live stream from the cockpit was broadcast on Solar Impulse 2's Facebook page.He emerged from the cockpit and hugged Bertrand Piccard, with whom he has taken turns flying the plane around the world.Solar Impulse is being flown on its 35,400-kilometre (22,000 mile) trip in stages, with Piccard and his Swiss compatriot Borschberg alternating at the controls of the single-seat plane.Picard, who had arrived early to greet the aircraft, told reporters that flying Solar Impulse 2 showed what new technologies can do.The 58-year-old had flown the plane across the Atlantic in a 6,765 kilometre (4,200 mile) journey.It had completed its flight from New York to Seville in 71 hours, flying through the night with the energy stored in its 17,000 photovoltaic cells.""It's a new era for energy,"" he said.""I love to fly this plane because when you are in the air for several days you have the impression to be in a film of science fiction,"" he said.""You look at the sun, you look at your motors, they turn for days and for days, no fuel. And you think that's a miracle. That's magic. It is actually the reality of today. This is what we can do with these new technologies.""He said the pilot takes 20 minute naps during the long flights, as the plane inches across the sky.Borschberg had piloted the plane in its 8,924 kilometre (5,545 mile) flight from Japan to Hawaii in 118 hours, breaking the previous record for the longest uninterrupted journey in aviation history.""It is comfortable. But of course you need to train for that,"" Piccard said.Borschberg and Piccard have said they want to raise awareness of renewable energy sources and technologies with their project.Picard said the plane could fly continuously. ""The pilot is the limit,"" he told AFP.""You capture the energy during the day, you use it in the engines and store it, and during the night you use the storage from the batteries, and you continue cycle after cycle,"" he said.Borschberg said a 20-day long flight could be on the cards.""Will we be able to fly longer? I believe we will fly 20 days. But you have to be sustainable. You have to produce water. You have to produce oxygen,"" he said.Piccard does not expect solar powered commercial planes any time soon.""But there will be passengers very soon in electric airplanes that we will charge on the ground.""On the ground you can charge batteries and you can have short haul flights maybe 500 kilometres (310 miles) with 50 people flying in these planes"" in a decade, he predicted."
Isro and Nasa join hands to develop data satellite by 2021,http://timesofindia.indiatimes.com/home/science/Isro-and-Nasa-join-hands-to-develop-data-satellite-by-2021/articleshow/53322006.cms,New Delhi: India's space agency ISRO and USA's Jet Propulsion Laboratory (JPL) of the NASA are jointly working on the development of a 'Dual Frequency (L&S; band) Synthetic Aperture Radar Imaging Satellite' which will be useful for variety of applications including natural resources mapping and monitoring. The joint mission is expected to bring result by 2021.
Why chronic pain risk is transmitted from parents to kids,http://timesofindia.indiatimes.com/home/science/Why-chronic-pain-risk-is-transmitted-from-parents-to-kids/articleshow/53099561.cms,"WASHINGTON: Genetics, effects on early development and social learning are some of the factors that contribute to the risk of chronic pain being transmitted from parents to children, a new study has found.Amanda L Stone from Vanderbilt University and Anna C Wilson from Oregon Health & Science University in the US presented a conceptual model of transmission of chronic pain, including potential mechanisms and moderating factors.""Such a framework highlights chronic pain as inherently familial and intergenerational, opening up avenues for new models of intervention and prevention that can be family-centred and include at-risk children,"" they said.Knowing that offsprings of parents with chronic pain are at increased risk of developing chronic pain, as well as the adverse mental and physical health outcomes associated with chronic pain, researchers developed an ""integrative conceptual model"" to explore possible explanations for this risk.They identified five ""plausible mechanisms"" to explain the transmission of chronic disease risk from parent to child.The first mechanism was genetics. Children of parents with chronic pain might be at increased genetic risk for sensory as well as psychological components of pain, researchers said.Studies suggest that genetic factors may account for roughly half of the risk of chronic pain in adults, they said.Early neurobiological development also plays a role in the transmission of pain. Having a parent with chronic pain may affect the features and functioning of the nervous system during critical periods in early development.For example, a baby's development might be affected by the mother's stress level or health behaviours during and after pregnancy, researchers said.The third mechanism was pain-specific social learning. Children may learn ""maladaptive pain behaviours"" from their parents, who may act in ways that reinforce those behaviours.Catastrophising - exaggerated responses and worries about pain - might be one key factor, researchers said.General parenting and health habits also contributes in the transmission of pain.Chronic pain risk could be affected by parenting behaviours linked to adverse child outcomes - for example, permissive parenting or lack of consistency and warmth. The parents' physical activity level and other health habits might also play a role, researchers said.The fifth mechanism was exposure to stressful environment. There may be adverse effects from growing up in stressful circumstances related to chronic pain - for example, financial problems or parents' inability to perform daily tasks.The model also identifies some ""moderators"" that might explain when and under what circumstances children are at highest risk of developing chronic pain, researchers said.These include chronic pain in the other parent; the timing, course, and location of the parent's pain; and the children's characteristics, including their personal temperament, they said.The study was published in the journal Pain."
"In a first, IVF with frozen embryo used for breeding indigenous cows",http://timesofindia.indiatimes.com/home/science/In-a-first-IVF-with-frozen-embryo-used-for-breeding-indigenous-cows/articleshow/53305468.cms,"Gopalpur (Chhattisgarh) in-virto fertilization technique (IVF) and frozen embryo has been successfully used to establish pregnancy in livestock for the first time India—a major breakthrough for genetically improving, conserving and propagating indigenous cow breeds. Chhattisgarh chief minister Raman Singh on Wednesday launched ""JK BovaGenix"" that will focus on producing IVF embryos on a large scale from indigenous cattle breeds at Dr Vijayapat Singhania Centre for Excellence for Assisted Reproductive Techniques here in Janjgir Champa district. The project is of J K Trust—an NGO which has been working towards livestock breed improvement using artificial insemination technology for the last four decades.Establishment of pregnancies using frozen embryo is for the first time in India at present the centre has 28 cows with 14 pregnancies through IVF and 14 through frozen IVF embryos in the last three months since its inception. The first batch of IVF calves are expected to be born by the year. In 2012, a calf was born with this technique but the attempt was unsuccessful.In IVF technique, the ova is aspirated manually from the donor mother's ovary and is then combined with male semen to develop an ova into an embryo, which can be frozen and preserved for many years. These embryos are then transplanted into recipient mothers to produce live calves.Speaking at the function, chief minister Raman Singh said this is an initiative that his government will support. ""I think this can be developed further with the assistance from other states as it would help protect and propagate indigenous cow breeds and boost milk output"", he added.Dr V P Singhania, JK trust chairman, expressed the hope that success of the programme would create several thousand high milk yielding cattle and good quality of bulls in the near future.Union agriculture ministry's animal husbandry commissioner Suresh S Honnappagol described the research and the breakthrough as a major step towards preserving indigenous cattle breed and improving its milk yield. He said the centre has already earmarked Rs 850 crores for various technological and programmes that will ultimately benefit the farmers. Dr Shyam Zavar, CEO and a pioneer in embryo transfer research, said the project aims to rapidly multiply and upgrade indigenous breeds of cattle such as Gir from Gujarat, Sahiwal from Punjab and Haryana, Tarparkar from Rajasthan and Ongole from Andhra Pradesh and others. There are 40 indigenous breeds of cattle and 13 breeds of buffalos in the country.He said indigenous cattle breed in India have a lower milk yield as compared to the same breed in other parts of the world. For instance, he said, indigenous breed like Gir produce 2.5 times more milk in Brazil as compared to our country because of the genetic improvement and not necessarily by eating twice the quantity of fodder.Chief minister Raman Singh also launched a mobile cattle IVF and embryo transfer lab, the first in the country, which will facilitate this advanced assisted re-productive technology to the door steps of the farmers in villages across many states."
Playing Pokemon Go may have health benefits: experts,http://timesofindia.indiatimes.com/home/science/Playing-Pokemon-Go-may-have-health-benefits-experts/articleshow/53270745.cms,"WASHINGTON: Playing Pokemon Go, a new location-based augmented reality game, has real-life positive health consequences, according to scientists."
What is a constant cycle of violent news doing to us?,http://timesofindia.indiatimes.com/home/science/What-is-a-constant-cycle-of-violent-news-doing-to-us/articleshow/53252668.cms,"It has been a rough year.By now, our violence is down to a pattern, and there is a choreography to our reactions.A killer seeks out a nightclub, a church, an airport, a courthouse, a protest. Someone is shot on video, sometimes by the police, and marchers fill the streets. An attack is carried out in France, America, Turkey, Bangladesh, Lebanon, Tunisia, Nigeria, and then claimed and celebrated by a radical terror group.Our phones vibrate with news alerts. The talking heads fill air over cable news captions that shout ""breaking news"" in red. Rumors and misinformation abound. The comments erupt on Twitter, Facebook and news sites.Journalists create multimedia stories that focus on videos, photos and graphic accounts from victims and witnesses. The experts give interviews, and the latest tools of immediacy are put to use. After the attack in Nice, France, The Times invited grief counselors to be interviewed on Facebook Live.What is this doing to us?It depends on the individual, but living in a digitally linked world where broadcasts of violence are instantaneous and almost commonplace means that many of us are becoming desensitized, Anita Gadhia-Smith, a psychologist in Washington, said Friday.""With the frequency of shootings and terror attacks there is a sense of anxiety that's building in people,"" she said, ""a sense of vulnerability and powerlessness.""Smith added: ""There is a heightened alarm but there can also be some desensitization that's happening.""The constant stream of news on social media can also be traumatic. A team of researchers at the University of Bradford in England told a British psychology conference last year that exposure to violent imagery on social media can cause symptoms that are similar to post-traumatic stress disorder, defined as a persistent emotional reaction to a traumatic event that severely impairs one's life.In an analysis conducted by the Bradford researchers, 189 participants were shown images and provided with stories of violent events, including the Sept. 11 attacks, school shootings and suicide bombings.The researchers' analysis showed that 22 percent of those who participated were significantly affected by what they saw.The study also found that people who view violent events more often were more affected than people who saw them less frequently, and that people who described themselves as extroverts were at a higher risk to be disturbed by the images.What can we do about it?The self-care advice hasn't changed. It is natural to want to follow along with incremental updates on social media and in the news. But it's important to know that this can heighten your anxiety.Marie Albano, a clinical psychologist and the director of the Columbia University Clinic for Anxiety and Related Disorders, said in an interview after the 2015 Paris attacks that it might be a good idea to limit your exposure to social media.Designating times to plug into the news — checking Twitter in the morning over coffee, but not listening to the radio while driving your kids to school, for instance — can help you manage anxiety if you are feeling stressed.""This will help you balance a realistic and credible threat with information that is sensationalized,"" Albano said, ""or a rush to report something or talk about something that doesn't have the impact that you would think it has.""If you're feeling anxiety about a possible attack, compare your fear with the facts.When you fear the worst, it's hard to remember that, say, a flight or a train ride, has extraordinarily high odds of being safe. But you have to try.Humans are bad at assessing risk, Martin Seif, a psychologist who specializes in treating anxiety disorders and the fear of flying, said in an interview late last year.""Every single anxiety-management technique is based on the premise that your reaction is out of proportion"" to the likelihood of danger, Seif said.Also, remember to take a breath.A guide to dealing with terrorism released by the FBI encourages closing your eyes and taking deep breaths to feel calmer.Taking a walk or talking to a close friend can also help.The guide also recommends avoiding alcohol and drugs, exercising regularly and eating healthy foods — basic self-care guidelines that help reduce stress.Make sure you have a plan to contact your family if something happens, especially if cellular networks are overloaded or transportation is disrupted, but remember that you most likely will not need it, experts say.If you have children, the American Psychological Association recommends asking them how they are feeling about the news. Keep in mind that it is possible for children to be influenced by news reports and the adult conversations around them. Lastly, keep your daily routine.Albano said that a primary worry in the field of psychology is people ""going out of their way to be so safe that it shrinks their world.""""Terrorists thrive on this kind of thing,"" she added. ""They want to see the population change their practices.""Going out of your way to avoid interacting with strangers — by taking mass transit, for example — can stoke fear and anxiety in children, she said.The best way to help children cope with acts of violence is to start by listening to them, Sean Rogers, a psychotherapist who works with children and teenagers, told The Times on his Facebook Live appearance.""Listening is curative,"" he said. ""It is the basis of all therapies."""
Scientists claim AIDS epidemic 'over' in Australia,http://timesofindia.indiatimes.com/home/science/Scientists-claim-AIDS-epidemic-over-in-Australia/articleshow/53149118.cms,MELBOURNE: Australia's top scientists and health experts have declared that AIDS is no longer a public health issue in the country.
First-ever water clouds outside Solar System found on brown dwarf,http://timesofindia.indiatimes.com/home/science/First-ever-water-clouds-outside-Solar-System-found-on-brown-dwarf/articleshow/53100715.cms,"NEW DELHI: Astronomers have found clouds of water or water ice for the first time outside the solar system. Using the Gemini North telescope in Hawaii, UC Santa Cruz scientists observed the clouds on a brown dwarf located just 7.2 light years from Earth."
US accepts dissolving heart stents as valuable medical device,http://timesofindia.indiatimes.com/home/science/US-accepts-dissolving-heart-stents-as-valuable-medical-device/articleshow/53141090.cms,"CHANDIGARH: ""US Food and Drug Administration (USFDA) has officially accepted the dissolving heart stents in its list of valuable medical devices that can safely be used to save lives from heart disease,"" said Dr. BB Chanana, HOD-Cardiology at Maharaja Agrasen Hospital, New Delhi on Sunday.With this, Bioresorbable Vascular Scaffolds (BVS), known as dissolving stents, are as good as the best legally available other stents for the same use.It may be mentioned here that almost 99% of Indian interventional cardiologists, who are trained and licensed to perform angiography and angioplasty, are having value examination from USFDA as mother of all exams. It is because USFDA tests are designed from panel made of greatest researchers, doctors, technicians & analysts of world. No medical device can be used in America until it's USFDA approved. In fact, most of drug manufacturing plants in India need to fulfill USFDA rules and regulations if they want to export their products in America. After putting the bioresorbabale vascular scaffolds, commonly known as dissolving heart stents, under series of tough tests for safety and efficacy, USFDA has given its verdict, informed Dr Chanana. ""It is for the first time in world that bioresorbable vascular scaffolds have received an USFDA approval. The additional features of bioresorbabale vascular scaffolds makes them extremely useful in cutting heart deaths and ensuring long time safety."" Dr Chanana said further that BVS is the latest innovation in the treatment after heart attack. They are also known as fourth revolution in the management of coronary artery disease. They have a unique ability to open blocked arteries, give them strength and medicine till they remain open on their own and then disappear from body. Because of its unique effect, it lets heart system to function as natural which is by far the best for healthy heart.BVS were launched in India in the year 2013. It has been used in more than 50,000 patients in India and more than 1.50-lakh patients worldwide. In the past three years, patients ranging from 18 years to 80 years have reaped its benefits, he asserted."
Nail-biting kids have less allergies,http://timesofindia.indiatimes.com/home/science/Nail-biting-kids-have-less-allergies/articleshow/53152036.cms,"NEW DELHI: Children who suck thumbs or keep biting their nails get scolded a lot for these bad habits. But a new research has found that there is a positive side to these habits. Such children are less likely to develop common allergies to house dust mites, grass, cats, dogs, horses or airborne fungi. Children who have both habits are even less likely to have these allergies.The research, published in the journal Pediatrics on Monday, was completed by researchers of New Zealand's Dunedin School of Medicine, assisted by professor Malcolm Sears of McMaster University, Ontario, Canada, who was formerly at Dunedin.""Our findings are consistent with the hygiene theory that early exposure to dirt or germs reduces the risk of developing allergies,"" said Sears. ""While we don't recommend that these habits should be encouraged, there does appear to be a positive side to these habits.""The researchers were testing the idea that the common childhood habits of thumb-sucking and nail-biting would increase microbial exposures, affecting the immune system and reducing the development of allergic reactions also known as atopic sensitization.The habits of thumb-sucking and nail-biting were measured in a longitudinal birth cohort of more than 1,000 New Zealand children at ages 5, 7, 9 and 11; and atopic sensitization was measured by skin-prick testing at 13 and 32 years old.The researchers found 31 per cent of children were frequent thumb suckers or nail biters.Among all children at 13 years old, 45% showed atopic sensitization, but among those with one oral habit, only 40% had allergies. Among those with both habits, only 31% had allergies. This trend was sustained into adulthood, and showed no difference depending on smoking in the household, ownership of cats or dogs; or exposure to house dust mites.However, the study did not find associations between the oral habits and development of asthma or hay fever."
Nasa's Juno spacecraft set to refine orbit around Jupiter,http://timesofindia.indiatimes.com/home/science/Nasas-Juno-spacecraft-set-to-refine-orbit-around-Jupiter/articleshow/53158525.cms,"WASHINGTON: Nasa has scheduled a short trajectory correction manoeuvre on July 13 to refine the Juno spacecraft's orbit around Jupiter. Juno successfully entered Jupiter's orbit during a 35-minute engine burn on July 5, after a five-year journey to the king of planets.The engineers and scientists working on NASA's Juno mission have been busying themselves, getting their newly arrived Jupiter orbiter ready for operations around the largest planetary inhabitant in the solar system.The spacecraft returned to high-rate communications on July 5 and powered up five science instruments on July 6.As per the mission plan, the remaining science instruments will be powered up before the end of the month. Juno's science instruments had been turned off in the days leading up to Jupiter orbit insertion.""Prior to launch five years ago we planned a date and time for the Jupiter orbit insertion burn and the team nailed it,"" said Rick Nybakken, project manager for Juno from NASA's Jet Propulsion Laboratory in the US.""We are in our planned 53.4 day orbit. Now we are focusing on preparing for our fourth and final main engine burn, which will put us in our 14-day science orbit on October 19,"" said Nybakken.The next time Juno's orbit carries it close by the planet will be on August 27. The flyby is expected to provide some preliminary science data.""We had to turn all our beautiful instruments off to help ensure a successful Jupiter orbit insertion on July 4,"" said Scott Bolton, Juno principal investigator from the Southwest Research Institute.""But next time around we will have our eyes and ears open. You can expect us to release some information about our findings around September 1,""The Juno spacecraft was launched on August 5 in the year 2011, from Florida."
Glaciers melting at 5 to 20 metre rate annually: Govt,http://timesofindia.indiatimes.com/home/science/Glaciers-melting-at-5-to-20-metre-rate-annually-Govt/articleshow/53287038.cms,"NEW DELHI: Majority of glaciers in India including Gangotri are melting at varying rates ranging from five to 20 metre per year, the government on Tuesday told the Lok Sabha."
This new orchid species' flower looks like a devil's head,http://timesofindia.indiatimes.com/home/science/This-new-orchid-species-flower-looks-like-a-devils-head/articleshow/53171704.cms,LONDON: The colourful and often fragrant flowers of orchids are highly valued for their beauty but researchers have now discovered that flowers of a new orchid species are not that pretty. A closer look at its flowers' heart reveals what appears to be a devil's head.
"Growing, supermassive black hole discovered",http://timesofindia.indiatimes.com/home/science/Growing-supermassive-black-hole-discovered/articleshow/53063429.cms,"GENEVA: Scientists have discovered a jet of cool, dense gas - with an unusual, swirling structure - which indicates the presence of a growing supermassive black hole in the centre of a galaxy located 70 million light years from Earth.Astronomers used the Alma telescope (Atacama Large Millimetre/submillimetre Array) in Chile to observe a remarkable structure in the centre of the galaxy NGC 1377, located in the constellation Eridanus.""We were curious about this galaxy because of its bright, dust-enshrouded centre. What we weren't expecting was this - a long, narrow jet streaming out from the galaxy nucleus,"" said Susanne Aalto, professor at Chalmers University of Technology in Sweden, who led the research.The observations with Alma unveil a jet which is 500 light years long and less than 60 light years across, travelling at speeds of at least 800,000 kilometres per hour.Most galaxies have a supermassive black hole in their centres; these black holes can have masses of between a few million to a billion solar masses.How they grew to be so massive is a long-standing mystery for scientists.A black hole's presence can be seen indirectly by telescopes when matter is falling into it - a process which astronomers call ""accretion.""Jets of fast-moving material are typical signatures that a black hole is growing by accreting matter. The jet in NGC 1377 unveils the presence of a supermassive black hole.However, it has even more to tell us, said Francesco Costagliola from Chalmers.""The jets we usually see emerging from galaxy nuclei are very narrow tubes of hot plasma. This jet is very different. Instead it's extremely cool, and its light comes from dense gas composed of molecules,"" said Costagliola.The jet has ejected molecular gas equivalent to two million times the mass of the Sun over a period of only around half a million years - a very short time in the life of a galaxy.During this short and dramatic phase in the galaxy's evolution, its central, supermassive black hole must have grown fast.""Black holes that cause powerful narrow jets can grow slowly by accreting hot plasma. The black hole in NGC 1377, on the other hand, is on a diet of cold gas and dust, and can therefore grow - at least for now - at a much faster rate,"" said Jay Gallagher from University of Wisconsin-Madison.The measurements show that the jet is precessing - swirling outwards like water from a garden sprinkler.""The jet's unusual swirling could be due to an uneven flow of gas towards the central black hole. Another possibility is that the galaxy's centre contains two supermassive black holes in orbit around each other,"" said Sebastien Muller from Chalmers.The research was published in the journal Astronomy and Astrophysics"
Pomegranate's anti-aging properties revealed by scientists,http://timesofindia.indiatimes.com/home/science/Pomegranates-anti-aging-properties-revealed-by-scientists/articleshow/53170774.cms,"How true is it that pomegranates are good for health and contribute to a longer life? Although part of folk wisdom, there was no scientific proof for this fruit's acclaimed properties. Now, scientists have discovered that pomegranate have a substance that is transformed by microbes in the gut into a very effective anti-aging trigger.A team of scientists from EPFL and the company Amazentis found that pomegranates have the precursor to a molecule called urolithin A. When this precursor reaches the digestive system, microbes living there process it producing urolithin A. This is an essential substance for preventing the breakdown of mitochondria, the powerhouses that run our cells. As we age, defunct mitochondria accumulate in cells causing degradation of muscles, weakening them over years. Urolithin A can reverse this process.""It's the only known molecule that can relaunch the mitochondrial clean-up process, otherwise known as mitophagy,"" says Patrick Aebischer, co-author on the study. ""It's a completely natural substance, and its effect is powerful and measurable.""Experiments have been done till now on a type of worm well suited for such experiments, and on rats. Human clinical trials are currently underway, but these initial findings have already been published in the journal Nature Medicine.The team started out by testing their hypothesis on the nematode C. elegans. It's a favorite test subject among aging experts, because after just 8-10 days it's already considered elderly. The lifespan of worms exposed to urolithin A increased by more than 45% compared with the control group.These initial encouraging results led the team to test the molecule on animals that have more in common with humans. In the rodent studies, like with C. elegans, a significant reduction in the number of mitochondria was observed, indicating that a robust cellular recycling process was taking place. Older mice, around two years of age, showed 42% better endurance while running than equally old mice in the control group.Before heading out to stock up on pomegranates, however, it's worth noting that the fruit doesn't itself contain the miracle molecule, but rather its precursor. That molecule is converted into urolithin A by the microbes that inhabit the intestine. Because of this, the amount of urolithin A produced can vary widely, depending on the species of animal and the flora present in the gut microbiome. Some individuals don't produce any at all. If you're one of the unlucky ones, it's possible that pomegranate juice won't do you any good.For those without the right microbes in their guts, however, the scientists are already working on a solution. The study's co-authors founded a start-up company, Amazentis, which has developed a method to deliver finely calibrated doses of urolithin A. The company is currently conducting first clinical trials testing the molecule in humans in European hospitals."
"India, Mexico approve 14 joint projects in science & tech",http://timesofindia.indiatimes.com/home/science/India-Mexico-approve-14-joint-projects-in-science-tech/articleshow/53341402.cms,"New Delhi: India's Department of Science and Technology (DST) and Mexico's National Council of Science and Technology (CONACyT) have approved 14 joint projects in four focus areas of cooperation - water, seismology, solar energy and biotechnology.This was decided at a meeting between the two sides in Mexico city on July 18-19 for the 6th meeting of the Indo-Mexican Committee on Science and Technology.Evaluating ongoing actions of cooperation as well as new mechanisms to strengthen the bilateral relation, representatives from both the countries discussed the importance that network creation has signified for the growth of Mexico-India collaboration, a statement said here on Friday.As part of the meeting, officials from DST and CONACyT approved the 14 joint projects.The delegations also discussed proposals to enhance the scientific and technological linkages between Indian and Mexican experts. ""The full potential of science and technology cooperation between the two countries is yet to be realized,"" DST's head of international bilateral cooperation Arabinda Mitra said.The joint committee also met with officials from the Center for Research and Advanced Studies of the National Polytechnic Institute (CINVESTAV).Scientific cooperation between Mexico and India has been mainly implemented through joint research projects. These projects have produced over 120 visits from researchers in both countries, several academic publications as well as three joint workshops.During the visit of Prime Minister Narendra Modi to Mexico City on June 8, cooperation on science and technology was highlighted as one of the priority areas.Modi and Mexican President Enrique Pena Nieto agreed to launch concrete proposals in science and technology for the benefit of their people."
Nasa's Juno mission sends first image of Jupiter and its moons,http://timesofindia.indiatimes.com/home/science/Nasas-Juno-mission-sends-first-image-of-Jupiter-and-its-moons/articleshow/53186152.cms,"WASHINGTON: Nasa's Juno spacecraft has sent the first-ever image of the gas giant Jupiter and three of its four moons to the Earth as it continues orbiting the planet.The image was taken on July 10 when the spacecraft was 4.3 million km from Jupiter on the outbound leg of its initial 53.5-day capture orbit.The colour image shows atmospheric features on Jupiter, including the famous Great Red Spot, and three of the massive planet's four largest moons — Io, Europa and Ganymede, from left to right in the image.""This scene from JunoCam indicates it survived its first pass through Jupiter's extreme radiation environment without any degradation and is ready to take on Jupiter,"" said Scott Bolton, principal investigator from the Southwest Research Institute in San Antonio.""We can't wait to see the first view of Jupiter's poles,"" he said in a statement.The JunoCam camera aboard Nasa's Juno mission is operational and sending down data after the spacecraft's arrival at Jupiter July 4.Juno's visible-light camera was turned on six days after it fired its main engine and placed itself into orbit around the largest planetary inhabitant of our solar system.However, the first high-resolution images of the gas giant are still a few weeks away.""JunoCam will continue to take images as we go around in this first orbit,"" said Candy Hansen, Juno co-investigator from the Planetary Science Institute, Tucson, Arizona.The first high-resolution images of the planet will be taken on August 27 when Juno makes its next close pass to Jupiter.During its mission of exploration, Juno will circle the Jovian world 37 times, soaring low over the planet's cloud tops — as close as about 4,100 km.During these flybys, Juno will probe beneath the obscuring cloud cover of Jupiter and study its auroras to learn more about the planet's origins, structure, atmosphere and magnetosphere."
Same set of genes can cause happiness and depression,http://timesofindia.indiatimes.com/home/science/Same-set-of-genes-can-cause-happiness-and-depression/articleshow/53287326.cms,LONDON: Researchers have found that the same set of genes that make us prone to depression could also lead us to positivity in life. The findings showed that cognitive biases occur when people consistently interpret situations though particular mental 'filters.'
A touch screen helped a paralysed chimp walk again,http://timesofindia.indiatimes.com/home/science/A-touch-screen-helped-a-paralysed-chimp-walk-again/articleshow/53081074.cms,"TOKYO: In a first, Japanese researchers have rehabilitated a paralysed chimpanzee through interaction with computers and touch screens.The case of Reo, a male chimpanzee that learned to walk again after being paralysed due to illness, shows how much can be done to rehabilitate animals injured in captivity, said lead author Yoko Sakuraba of Kyoto University.Reo's example suggests that euthanasia does not have to be the only option for injured animals. The case was described in an article in Primates, the official journal of the Japan Monkey Centre published by Springer.In their normal work, researchers of the Primate Research Institute at Kyoto University use chimpanzees' interaction with computers and touch screens to study the cognition and perception of these primates.When Reo was paralysed from the neck down, dedicated staff put this technology to further use by encouraging the animal to walk again.When Reo was 24 years old in 2006, he suddenly became paralysed when a portion of his spinal cord became inflamed.For the first ten months thereafter, the chimpanzee was severely disabled, lying on his back. He gradually recovered enough to sit up, and could later pull himself upright by using suspended ropes.Intensive physiotherapy over a period of 41 months followed, after which he was able to climb about again using only his arms.To aid Reo's ultimate integration back among the other twelve animals held at the institute, his carers decided to try to get him walking again.They incorporated a computerised task in this process. This was considered an option because in his youth Reo had learnt how to perform cognitive tasks on a touch panel, and in so doing had become used to receiving food rewards whenever he succeeded at tasks presented to him.A computer-controlled monitor was, therefore, placed on one wall, and cognitive tasks were again put to him.The rehabilitation sessions encouraged him to increase his movements considerably, and he started walking up to five hundred metres in a two-hour session. ""Cognitive tasks may be a useful way to rehabilitate physically disabled chimpanzees, and thus improve their welfare in captivity,"" Sakuraba said."
