Heading,Link,Summary,Date
"Talent acquisition, biggest challenge and Business aligned HR, top HR Game Changer in 2016: Survey",http://economictimes.indiatimes.com/jobs/talent-acquisition-biggest-challenge-and-business-aligned-hr-top-hr-game-changer-in-2016-survey/articleshow/51137601.cms,Findings of the survey clearly reflect the impact of the new war for talent that is continuing to be a serious impediment to India Inc today.,"Feb 25, 2016, 02:13 PM IST"
"IIT Ropar sees 80% students placed, average salary increases by 10%",http://economictimes.indiatimes.com/jobs/iit-ropar-sees-80-students-placed-average-salary-increases-by-10/articleshow/51140471.cms,"IIT Ropar also saw a robust line-up of first time recruiters like Saavn, Yodlee, TinyOwl, Grofers, Practo, CouponDunia, Steelwedge, Axtria, Click Labs and RockON.","Feb 25, 2016, 05:04 PM IST"
"Analytics, Big Data to see robust hiring, high pay packets: Report",http://economictimes.indiatimes.com/jobs/analytics-big-data-to-see-robust-hiring-high-pay-packets-report/articleshow/51105814.cms,"Unlike large companies, which pay around Rs 9.6 lakhs, Indian startups are willing to pay over Rs 10.8 lakhs per annum to attract the best talents.","Feb 23, 2016, 02:45 PM IST"
Cos not responding to job applications risk losing talent: Study,http://economictimes.indiatimes.com/jobs/cos-not-responding-to-job-applications-risk-losing-talent-study/articleshow/51125066.cms,Around 48 per cent employees said they send out 10-20 job applications a month but organisations apparently only respond to applicants who are shortlisted.,"Feb 24, 2016, 06:46 PM IST"
XLRI completes final placements with average salary of Rs 18.5 lakh,http://economictimes.indiatimes.com/jobs/xlri-completes-final-placements-with-average-salary-of-rs-18-5-lakh/articleshow/51147719.cms,"As many as 132 recruiters, including 36 first timers, participated in the final recruitment process for the 2014-16 batch of 361students.","Feb 26, 2016, 04:31 AM IST"
IIT Madras survey shows increase in preference to work in India,http://economictimes.indiatimes.com/jobs/iit-madras-survey-shows-increase-in-preference-to-work-in-india/articleshow/51126214.cms,A recent survey among IIT-Madras alumni has revealed that the preference for working in India has gone up in recent batches.,"Feb 24, 2016, 08:06 PM IST"
IIM-Visakhapatnam achieves 100% placement,http://economictimes.indiatimes.com/jobs/iim-visakhapatnam-achieves-100-placement/articleshow/51122070.cms,"The entire first batch of the Indian Institute of Management Visakhapatnam, except for one student, has been offered jobs at the summer placement.","Feb 24, 2016, 03:15 PM IST"
Talent acquisition biggest HR challenge: Survey,http://economictimes.indiatimes.com/jobs/talent-acquisition-biggest-hr-challenge-survey/articleshow/51141216.cms,"According to 54% of the respondents of the HR Game Changers 2016 survey, which was conducted by Randstad, the war for talent continues to be a serious impediment for corporate India.","Feb 25, 2016, 05:46 PM IST"
IIM Calcutta wraps up final placements in 2.5 days with close to 500 offers,http://economictimes.indiatimes.com/jobs/iim-calcutta-wraps-up-final-placements-in-2-5-days-with-close-to-500-offers/articleshow/51058333.cms,"IIM Calcutta has wrapped up final placements for the 2014-16 batch in just 2.5 days, with its 439 students receiving nearly 500 offers during the entire process.","Feb 19, 2016, 07:05 PM IST"
Social mores limit women's job choices: Study,http://economictimes.indiatimes.com/jobs/social-mores-limit-womens-job-choices-study/articleshow/51035762.cms,Misplaced societal moralities and a dominant patriarchal influence continue to force women to make stereotypical choices on their education as well as career.,"Feb 18, 2016, 11:12 AM IST"
India Inc remains reluctant to integrate women in workforce: Survey,http://economictimes.indiatimes.com/jobs/india-inc-remains-reluctant-to-integrate-women-in-workforce-survey/articleshow/51040267.cms,"India Inc remains reluctant to integrate women into workforce, and gender equality initiatives are more from a compliance perspective.","Feb 18, 2016, 04:09 PM IST"
IIM Ahmedabad completes Cluster 3 of final placements; ADAG and Tech Mahindra make highest number of offers,http://economictimes.indiatimes.com/jobs/iim-ahmedabad-completes-cluster-3-of-final-placements-adag-and-tech-mahindra-make-highest-number-of-offers/articleshow/51058456.cms,"Reliance Anil Dhirubhai Ambani Group and Tech Mahindra extended the highest number of offers in this cluster, with a total of 5 offers each.","Feb 19, 2016, 07:14 PM IST"
Engineering employers struggle to find right candidate: Survey,http://economictimes.indiatimes.com/jobs/engineering-employers-struggle-to-find-right-candidate-survey/articleshow/51093565.cms,"As the demand for engineering talent continues to rise, employers are having a tough time to find candidates with the right talent and work experience they need, says a report.","Feb 22, 2016, 06:42 PM IST"
Indian employees inadequately prepared for retirement: Survey,http://economictimes.indiatimes.com/jobs/indian-employees-inadequately-prepared-for-retirement-survey/articleshow/51042091.cms,"Millennials in India are inadequately prepared for their post-retirement life as retirees are facing challenges in form of rising consumerism, higher medical and education expenses.","Feb 18, 2016, 05:55 PM IST"
Top five sectors to witness a salary increase in 2016,http://economictimes.indiatimes.com/jobs/top-five-sectors-to-witness-a-salary-increase-in-2016/articleshow/51026746.cms,"Though there is nothing great projected for Indian companies this year, there is still a reason to celebrate for some of the sectors.","Feb 17, 2016, 06:16 PM IST"
TCS to increase notice period to three months from March to deal with attrition,http://economictimes.indiatimes.com/jobs/tcs-to-increase-notice-period-to-three-months-from-march-to-deal-with-attrition/articleshow/51067593.cms,"TCS has said it will take steps to bring down its attrition rate. At the end of third quarter, TCS reported an attrition rate of 15.9 per cent.","Feb 20, 2016, 02:25 PM IST"
Companies relying on pre-assessments to gauge employee worthiness,http://economictimes.indiatimes.com/jobs/companies-relying-on-pre-assessments-to-gauge-employee-worthiness/articleshow/51075629.cms,"According to skills assessment company MeritTrac, the need of the hour is to systematically improve employability of candidates.","Feb 21, 2016, 10:53 AM IST"
"Deloitte declares 26 weeks of maternity leave for women employees; PWC, EY, KPMG to follow suit",http://economictimes.indiatimes.com/jobs/deloitte-declares-26-weeks-of-maternity-leave-for-women-employees-pwc-ey-kpmg-to-follow-suit/articleshow/51047935.cms,Only a handful of other companies have announced a six month maternity leave for women. Microsoft India is one of the recent ones to do so.,"Feb 19, 2016, 06:07 AM IST"
"Do not limit yourself, give your best: Sandeep Aggarwal, Droom",http://economictimes.indiatimes.com/jobs/do-not-limit-yourself-give-your-best-sandeep-aggarwal-droom/articleshow/51005626.cms,"""I was hired by Charles Schwab at San Francisco as part of their leadership programme called Management Associate Programme.""","Feb 16, 2016, 10:41 AM IST"
Five ways to foster teamwork skills,http://economictimes.indiatimes.com/jobs/five-ways-to-foster-teamwork-skills/articleshow/51005677.cms,"Good teams are not found, they are built, say managers.Teams require leaders who can ensure members willingly cooperate and collaborate.","Feb 16, 2016, 10:46 AM IST"
Why Make in India may be the answer to India's unemployment puzzle,http://economictimes.indiatimes.com/jobs/why-make-in-india-may-be-the-answer-to-indias-unemployment-puzzle/articleshow/51002694.cms,Placement firms expect govt’s push to mfg through Make in India to start generating new employment in next few months. Govt hopes to create 100mn new jobs by '22.,"Feb 16, 2016, 06:33 AM IST"
JBIMS final placements see top offer of Rs 26 lakh; average salary Rs 18.13 lakh,http://economictimes.indiatimes.com/jobs/jbims-final-placements-see-top-offer-of-rs-26-lakh-average-salary-rs-18-13-lakh/articleshow/51005317.cms,The 50th batch of MMS at JBIMS has completed its final placement process with a top salary of Rs 26 lakh and an average salary of Rs 18.13 lakh.,"Feb 16, 2016, 10:15 AM IST"
"Hiring jumps in IT, BFSI and Healthcare: TimesJobs RecruiteX",http://economictimes.indiatimes.com/jobs/hiring-jumps-in-it-bfsi-and-healthcare-timesjobs-recruitex/articleshow/51008320.cms,"Among top recruiting industries, healthcare posted a 2% rise and IT, telecom saw a 1% rise in talent demand. Hiring in travel & hospitality also grew.","Feb 16, 2016, 02:14 PM IST"
"Ericsson to hire 1,000 at Pune plant: Paolo Colella, MD",http://economictimes.indiatimes.com/jobs/ericsson-to-hire-1000-at-pune-plant-paolo-colella-md/articleshow/50988271.cms,"The Pune plant, being set-up with an initial investment of up to $20 million, will manufacture 2G, 3G and 4G mobile broadband gear along with Microwave products.","Feb 15, 2016, 04:00 AM IST"
"Gender pay gap? Most people think men, women paid equally",http://economictimes.indiatimes.com/jobs/gender-pay-gap-most-people-think-men-women-paid-equally/articleshow/51006428.cms,Women feel the pinch more than their male counterparts: 70% of women believe there is equal pay for equal work at their employer compared with 77% of men.,"Feb 16, 2016, 11:45 AM IST"
Companies roll out new initiatives for young mothers,http://economictimes.indiatimes.com/jobs/companies-roll-out-new-initiatives-for-young-mothers/articleshow/51002697.cms,Female talent leaks out of organisations at every level – but interventions at critical career points can often have a big impact.,"Feb 16, 2016, 06:31 AM IST"
Make in India: Desi managers and subject specialists impress small European companies,http://economictimes.indiatimes.com/jobs/make-in-india-desi-managers-and-subject-specialists-impress-small-european-companies/articleshow/51002791.cms,"Several companies from non-English speaking countries such as Germany, Switzerland, Sweden and Denmark are planning to set up shop in India.","Feb 16, 2016, 04:48 AM IST"
"IT highest-paying sector in India, manufacturing least: Study",http://economictimes.indiatimes.com/jobs/it-highest-paying-sector-in-india-manufacturing-least-study/articleshow/50993847.cms,"According to Monster Salary Index (MSI), the IT sector is the highest paying sector in India, but only 57.4 per cent are satisfied with their salary.","Feb 15, 2016, 01:53 PM IST"
PayPal launches Recharge to train women on a break from coding,http://economictimes.indiatimes.com/jobs/paypal-launches-recharge-to-train-women-on-a-break-from-coding/articleshow/50917826.cms,"In a bid to encourage women technologists to work after a mid-career break, PayPal has launched ‘Recharge,’ a six week pilot programme in Chennai.","Feb 9, 2016, 05:39 PM IST"
India’s jobs crisis: Here’s a plan for creating 50 million quality jobs in the next decade,http://economictimes.indiatimes.com/jobs/indias-jobs-crisis-heres-a-plan-for-creating-50-million-quality-jobs-in-the-next-decade/articleshow/50912823.cms,"India should prioritise policies that link GDP growth with job growth. Initiatives like ‘Startup India’ are crucial, but insufficient.","Feb 9, 2016, 11:59 AM IST"
Here are 5 ways to instil correct values and ethics at the workplace,http://economictimes.indiatimes.com/jobs/here-are-5-ways-to-instil-correct-values-and-ethics-at-the-workplace/articleshow/50912316.cms,It's up to organisations to keep unethical and inappropriate behaviour under check by having leaders who can instil the correct values in their team.,"Feb 9, 2016, 11:23 AM IST"
The 'in-demand' jobs across states in India,http://economictimes.indiatimes.com/jobs/the-in-demand-jobs-across-states-in-india/articleshow/50912326.cms,There are some jobs that are clustered in certain geographies. A survey from TimesJobs puts together the most in-demand jobs in terms of states,"Feb 9, 2016, 11:24 AM IST"
"Aegis to hire about 7,000 in FY17, ramp up global presence",http://economictimes.indiatimes.com/jobs/aegis-to-hire-about-7000-in-fy17-ramp-up-global-presence/articleshow/50948271.cms,"Aegis today said it will hire 7,000 people globally, of which around half will be in India, and open more centres in key markets like Malaysia and South Africa.","Feb 11, 2016, 06:45 PM IST"
"IIM-B concludes placements, 160 companies make over 450 offers",http://economictimes.indiatimes.com/jobs/iim-b-concludes-placements-160-companies-make-over-450-offers/articleshow/50948618.cms,The Indian Institute of Management Bengaluru has concluded its final placement season with the 409 students receiving over 450 offers from over 160 companies.,"Feb 11, 2016, 07:17 PM IST"
Hiring activities improve in January: Report,http://economictimes.indiatimes.com/jobs/hiring-activities-improve-in-january-report/articleshow/50917394.cms,"Reflecting improved sentiments in the labour market, Naukri Job Speak Index climbed to 1,748 in January compared to 1,467 seen in January 2015.","Feb 9, 2016, 05:03 PM IST"
"Jobs rose 4.4%, wages increased 14% in 2013-14",http://economictimes.indiatimes.com/jobs/jobs-rose-4-4-wages-increased-14-in-2013-14/articleshow/50930064.cms,"The total number of persons engaged in different industries increased to 1.35 crore in 2013-14 from 1.29 crore in 2012-13, Annual Survey of Industries has stated.","Feb 10, 2016, 03:05 PM IST"
"Tata Steel, RBL offer most internships at IIM-Shillong",http://economictimes.indiatimes.com/jobs/tata-steel-rbl-offer-most-internships-at-iim-shillong/articleshow/50922162.cms,"Ratnakar Bank and Tata Steel offered the highest number of internships at IIM Shillong whereas internet giant Google, Amazon and L'Oreal came to the campus for the first time.","Feb 9, 2016, 11:07 PM IST"
"IBM and Infosys reject bell curve, more companies to follow suit",http://economictimes.indiatimes.com/jobs/ibm-and-infosys-reject-bell-curve-more-companies-to-follow-suit/articleshow/50953764.cms,"Infosys and IBM doing away with the so-called bell curve system of employee appraisal, more companies are likely to follow suit and find new methods.","Feb 12, 2016, 04:00 AM IST"
National Career Service portal ties up with career organizations,http://economictimes.indiatimes.com/jobs/national-career-service-portal-ties-up-with-career-organizations/articleshow/50867915.cms,Bandaru Dattatreya-led labour ministry has tied up with leading employment and career related organisations for its recently launched National Career Service Portal.,"Feb 5, 2016, 05:59 PM IST"
Welder's son from Bihar lands Rs 1.02 crore Microsoft job,http://economictimes.indiatimes.com/jobs/welders-son-from-bihar-lands-rs-1-02-crore-microsoft-job/articleshow/50868673.cms,"21-year-old Vatsalya Singh Chauhan, who bagged the dream job, hails from Khagariya village in the eastern state where his father runs a small welding workshop.","Feb 5, 2016, 06:58 PM IST"
Retaining & attracting talent: Startups to give up to 100% raise to top performers,http://economictimes.indiatimes.com/jobs/retaining-attracting-talent-startups-to-give-up-to-100-raise-to-top-performers/articleshow/50858401.cms,"This appraisal season, top performers in startups will see their pay packages double while other stars will take home increments of 30%-50%-plus.","Feb 5, 2016, 11:12 AM IST"
One in two millennials will quit the job in 2 years: Deloitte's survey,http://economictimes.indiatimes.com/jobs/one-in-two-millennials-will-quit-the-job-in-2-years-deloittes-survey/articleshow/50859528.cms,"52% of millennials surveyed in India said, given the choice, they expected to leave their current employers within the next two years.","Feb 5, 2016, 05:20 AM IST"
Food processing sector to create 2 lakh jobs in Bengal: Report,http://economictimes.indiatimes.com/jobs/food-processing-sector-to-create-2-lakh-jobs-in-bengal-report/articleshow/50870604.cms,"The food processing sector in West Bengal is expected to grow nine-fold to Rs 35,745 crore by 2020 and create more than two lakh jobs, a CII-KPMG report said.","Feb 5, 2016, 09:51 PM IST"
"IIM Lucknow completes final placements, 25% of the batch opt for sales and marketing roles",http://economictimes.indiatimes.com/jobs/iim-lucknow-completes-final-placements-25-of-the-batch-opt-for-sales-and-marketing-roles/articleshow/50887412.cms,"The recruitment drive saw participation from over 160 domestic and international recruiters including the likes of Alvarez & Marsal, BlackRock, MasterCard and o3 Capital.","Feb 7, 2016, 12:39 PM IST"
"Competition Commission needs more people, says chairman D K Sikri",http://economictimes.indiatimes.com/jobs/competition-commission-needs-more-people-says-chairman-d-k-sikri/articleshow/50871919.cms,"Competition Commission as well as its investigation arm needs more people to strengthen their capacities, according to the regulator's chairman D K Sikri.","Feb 5, 2016, 11:15 PM IST"
Many millennials likely to quit current jobs in next 2 years,http://economictimes.indiatimes.com/jobs/many-millennials-likely-to-quit-current-jobs-in-next-2-years/articleshow/50888119.cms,"In India, 94 per cent of those surveyed said that business success should be measured not just in terms of financial performance.","Feb 7, 2016, 01:58 PM IST"
Get hired from home on WhatsApp,http://economictimes.indiatimes.com/jobs/get-hired-from-home-on-whatsapp/articleshow/50886963.cms,"Tanima Nigam, co-ordinator from Lady Shri Ram College said that several companies prefer using the online platform if they are unable to make it to the campus.","Feb 7, 2016, 11:49 AM IST"
Pradhan Mantri Kaushal Vikas Yojana completes 10 lakh enrolments under Skill India,http://economictimes.indiatimes.com/jobs/pradhan-mantri-kaushal-vikas-yojana-completes-10-lakh-enrolments-under-skill-india/articleshow/50878411.cms,The scheme has been implemented by National Skill Development Corporation (NSDC) through a network of 1012 training partners affiliated to the scheme.,"Feb 6, 2016, 03:05 PM IST"
Startups find enough funds but not many employable engineers,http://economictimes.indiatimes.com/jobs/startups-find-enough-funds-but-not-many-employable-engineers/articleshow/50813946.cms,"Less than 4 per cent of engineers who graduated in 2015 have the skills to be employable in a technology startup, according to a survey.","Feb 2, 2016, 04:00 AM IST"
SP Jain sees 25% jump in highest salary offer this year,http://economictimes.indiatimes.com/jobs/sp-jain-sees-25-jump-in-highest-salary-offer-this-year/articleshow/50816539.cms,The highest offer in the final placements of the Class of 2016 at Mumbai-based SP Jain Institute of Management & Research increased 25% .,"Feb 2, 2016, 10:34 AM IST"
"Natural gas pricing in India, 2014: Is the hike justified?",http://economictimes.indiatimes.com/jobs/natural-gas-pricing-in-india-2014-is-the-hike-justified/articleshow/50813918.cms,The Indian gas market is oligopolistic in nature with a large number of consumers and a few producers.,"Feb 2, 2016, 04:00 AM IST"
B-schools see strong placements; 12% rise in average offer size,http://economictimes.indiatimes.com/jobs/b-schools-see-strong-placements-12-rise-in-average-offer-size/articleshow/50792127.cms,"Reflecting the optimistic business sentiment, corporates across the industry verticals showed keen interest in this year's placement season.","Jan 31, 2016, 06:36 PM IST"
Tata Motors to skill one million youth in five years,http://economictimes.indiatimes.com/jobs/tata-motors-to-skill-one-million-youth-in-five-years/articleshow/50822619.cms,Tata Motors has allocated 70% of its resources for skills building to the automotive sector and the rest for other segments.,"Feb 2, 2016, 05:34 PM IST"
IT sector to create 2.5 lakh new job openings in 2016: Teamlease Services,http://economictimes.indiatimes.com/jobs/it-sector-to-create-2-5-lakh-new-job-openings-in-2016-teamlease-services/articleshow/50807505.cms,"Last year, the hiring in the IT space saw a rise of 12 per cent, this year the sector expected to witness a 14-16 per cent growth in recruitment.","Feb 1, 2016, 05:24 PM IST"
IIM Trichy completes summer placements with 71% increase in highest stipend,http://economictimes.indiatimes.com/jobs/iim-trichy-completes-summer-placements-with-71-increase-in-highest-stipend/articleshow/50824356.cms,"The highest domestic stipend was Rs 1.6 lakh while the average stipend is Rs 51,000 which is an increase of 13.3% over the previous year.","Feb 2, 2016, 07:54 PM IST"
WOSCO: An emulative saga of social enterprise way,http://economictimes.indiatimes.com/jobs/wosco-an-emulative-saga-of-social-enterprise-way/articleshow/50813889.cms,"WOSCA has a lean structure in the top of organisational hierarchy, a flat structure at the bottom, with a justification that more frontline staff is required to move in society.","Feb 2, 2016, 04:00 AM IST"
Top 10 companies freshers want to join,http://economictimes.indiatimes.com/jobs/top-10-companies-freshers-want-to-join/articleshow/50828151.cms,"With the placement season kicking in, Freshersworld, an online job portal for freshers, has come out with a list of top 10 companies that freshers want to be part of.","Feb 3, 2016, 04:00 AM IST"
55% IIT Madras students bag jobs in phase 1 of placement process,http://economictimes.indiatimes.com/jobs/55-iit-madras-students-bag-jobs-in-phase-1-of-placement-process/articleshow/50681544.cms,"According to the institute, 1,294 students registered this time compared with 1,361 a year ago, when the first phase saw 54% of students bagging jobs.","Jan 22, 2016, 01:17 PM IST"
Women under-represented in workforce; may only touch 40% with current systems: Mercer,http://economictimes.indiatimes.com/jobs/women-under-represented-in-workforce-may-only-touch-40-with-current-systems-mercer/articleshow/50739986.cms,"Women are under-represented in the workforce globally, and if organisations maintain the current rate of progress, female representation will reach only 40% globally.","Jan 27, 2016, 01:25 PM IST"
IMT Ghaziabad completes placements with average pay package of Rs 10.8 lakh,http://economictimes.indiatimes.com/jobs/imt-ghaziabad-completes-placements-with-average-pay-package-of-rs-10-8-lakh/articleshow/50680695.cms,IMT Ghaziabad has completed placements with an average pay package of Rs 10.8 lakh and highest pay package of Rs 21.17 lakh.,"Jan 22, 2016, 12:11 PM IST"
"MBAs, BTechs among 19,000 UP applicants for 114 sweepers' jobs",http://economictimes.indiatimes.com/jobs/mbas-btechs-among-19000-up-applicants-for-114-sweepers-jobs/articleshow/50681296.cms,"While no educational qualifications are required for the posts, municipal officials have been overwhelmed by the number of highly-qualified applicants so far.","Jan 22, 2016, 12:55 PM IST"
"WEF 2016: Millions of new jobs being created in India, says Chanda Kochhar",http://economictimes.indiatimes.com/jobs/wef-2016-millions-of-new-jobs-being-created-in-india-says-chanda-kochhar/articleshow/50672063.cms,"The renewed focus on manufacturing sector, innovation and skill development will create millions of new jobs in India, Chanda Kochhar said.","Jan 21, 2016, 10:34 PM IST"
A look at the most annoying people at the workplace,http://economictimes.indiatimes.com/jobs/a-look-at-the-most-annoying-people-at-the-workplace/articleshow/50676005.cms,"​Colleagues who invade privacy are most annoying for 38% workers, shows TimesJobs survey on Annoying Colleagues. Male co-workers tend to annoy the most, say 52% respondents.","Jan 22, 2016, 01:13 AM IST"
India must train youth for constructive jobs: Singaporean diplomat,http://economictimes.indiatimes.com/jobs/india-must-train-youth-for-constructive-jobs-singaporean-diplomat/articleshow/50718271.cms,"Indian institutes of training needs to manage their programmes more effectively, Singapore's special envoy to Andhra Pradesh, Ambassador Gopinath Pillai said.","Jan 25, 2016, 04:37 PM IST"
"Big jump in campus offers at IIM-Kozhikode, average salary up by 12%",http://economictimes.indiatimes.com/jobs/big-jump-in-campus-offers-at-iim-kozhikode-average-salary-up-by-12/articleshow/50724927.cms,"Finance firms made offers to 21 per cent of the batch, while sales and marketing domain absorbed 27 per cent.","Jan 26, 2016, 06:38 AM IST"
"Campus hiring by ecomm companies like Flipkart, Snapdeal, others at major institutes likely to see steep fall this season",http://economictimes.indiatimes.com/jobs/campus-hiring-by-ecomm-companies-like-flipkart-snapdeal-others-at-major-institutes-likely-to-see-steep-fall-this-season/articleshow/50724179.cms,Flipkart and Snapdeal together hired close to 400 from top B-schools last year. The two are likely to hire only a small fraction of that number this year.,"Jan 26, 2016, 06:36 AM IST"
Over 80 per cent engineering graduates in India unemployable: Study,http://economictimes.indiatimes.com/jobs/over-80-per-cent-engineering-graduates-in-india-unemployable-study/articleshow/50703662.cms,"In terms of cities, Delhi continues to produce the highest number of employable engineers followed by Bengaluru and the western parts of the country.","Jan 24, 2016, 03:51 PM IST"
Women are going to lose out the most when robots take over global workforce,http://economictimes.indiatimes.com/jobs/women-are-going-to-lose-out-the-most-when-robots-take-over-global-workforce/articleshow/50634923.cms,"WEF says that while the creation of 2.1 million new jobs will partially offset some of the job losses, the fact that most of these roles will be in specialised areas.","Jan 19, 2016, 10:50 AM IST"
10.5% salary rise expected across industries in 2016: Survey,http://economictimes.indiatimes.com/jobs/10-5-salary-rise-expected-across-industries-in-2016-survey/articleshow/50581017.cms,"Salaries are likely to increase by 10.5 per cent across levels and industries this year mainly due to optimistic economic outlook, a survey has said.","Jan 14, 2016, 09:04 PM IST"
Staffing firm Randstad looks to become India’s largest provider of IT contract staff,http://economictimes.indiatimes.com/jobs/staffing-firm-randstad-looks-to-become-indias-largest-provider-of-it-contract-staff/articleshow/50593527.cms,"Randstad is launching its Randstad Technologies to offer contract employees to IT firms and captives in India, as it looks to become the largest provider of ‘on-demand’ staff to technology players in the country.","Jan 15, 2016, 07:17 PM IST"
Idea of staying connected 24x7 triggers a new epidemic among executives: Smartphone obsessive compulsive disorder,http://economictimes.indiatimes.com/jobs/idea-of-staying-connected-24x7-triggers-a-new-epidemic-among-executives-smartphone-obsessive-compulsive-disorder/articleshow/50598206.cms,A 2015 report by global workplace provider Regus showed that with the arrival of smartphones work is increasingly interrupting home life.,"Jan 16, 2016, 04:00 AM IST"
Mumbai to have women auto-rickshaw drivers soon,http://economictimes.indiatimes.com/jobs/mumbai-to-have-women-auto-rickshaw-drivers-soon/articleshow/50593396.cms,"Hundreds of women in the Indian city of Mumbai have won permits to drive auto-rickshaws, or tuk-tuks, through a lottery aimed at encouraging more women to take the wheel.","Jan 15, 2016, 07:06 PM IST"
Facebook profile picture affects hiring chances: Study,http://economictimes.indiatimes.com/jobs/facebook-profile-picture-affects-hiring-chances-study/articleshow/50592922.cms,"Users' Facebook profile picture affects their callback chances about as strongly as the picture on their resume, researchers have found.","Jan 15, 2016, 06:24 PM IST"
Five ways to give a good appraisal interview,http://economictimes.indiatimes.com/jobs/five-ways-to-give-a-good-appraisal-interview/articleshow/50632876.cms,"With appraisal season round the corner, it’s time to brush up on all that you have accomplished over the past year and set new goals.","Jan 19, 2016, 07:18 AM IST"
B-school: Final placements in MDI end in 3.5 days,http://economictimes.indiatimes.com/jobs/b-school-final-placements-in-mdi-end-in-3-5-days/articleshow/50598038.cms,"This year, even the last student got three offers. Placements this year is a testimony to the fact that the Indian economy is on a fast-track path to growth,” said Kanwal Kapil.","Jan 16, 2016, 01:57 AM IST"
Five ways to tackle people who aren't always team players,http://economictimes.indiatimes.com/jobs/five-ways-to-tackle-people-who-arent-always-team-players/articleshow/50584844.cms,"Members who refuse to make an effort to do their bit and don’t get along with others, can be a huge downer.","Jan 15, 2016, 05:47 AM IST"
"Despite strong Q3 numbers, Infosys lowers variable payouts to 75% for December quarter",http://economictimes.indiatimes.com/jobs/despite-strong-q3-numbers-infosys-lowers-variable-payouts-to-75-for-december-quarter/articleshow/50584364.cms,"India’s second-largest software exporter Infosys has lowered variable payouts to employees for the December quarter, according to two company executives.","Jan 15, 2016, 04:00 AM IST"
Hottest skills that can get you hired in 2016,http://economictimes.indiatimes.com/jobs/hottest-skills-that-can-get-you-hired-in-2016/articleshow/50557386.cms,"LinkedIn uncovered these skills by analysing all of the hiring and recruiting activity that occurred on the platform in 2015, a company statement said.","Jan 13, 2016, 11:38 AM IST"
Over 2.29 lakh people trained under govt's skill initiative,http://economictimes.indiatimes.com/jobs/over-2-29-lakh-people-trained-under-govts-skill-initiative/articleshow/50547937.cms,"About 84,000 existing service providers have been certified in four trades and over 2.29 lakh people trained under a Tourism Ministry initiative from 2009 to November 2015.","Jan 12, 2016, 05:46 PM IST"
"Andhra Pradesh's retail policy aims to create 20,000 jobs by 2020",http://economictimes.indiatimes.com/jobs/andhra-pradeshs-retail-policy-aims-to-create-20000-jobs-by-2020/articleshow/50535229.cms,"The Andhra Pradesh government unveiled state's ""Retail Trade Policy-2016"" aiming to attract Rs 5,000-crore investments into the sector and create 20,000 job opportunities by 2020.","Jan 11, 2016, 07:54 PM IST"
Three in four employers to hire MBA graduates in 2016: GMAC Survey,http://economictimes.indiatimes.com/jobs/three-in-four-employers-to-hire-mba-graduates-in-2016-gmac-survey/articleshow/50559341.cms,Employers indicated that they will be less focused on overcoming economic challenges and cutting costs than in recent years.,"Jan 13, 2016, 01:00 PM IST"
Complete recruitment process in six months: Government to departments,http://economictimes.indiatimes.com/jobs/complete-recruitment-process-in-six-months-government-to-departments/articleshow/50532253.cms,The move comes after noting long gap between the date of advertisement for the vacancy and date of examination or interview.,"Jan 11, 2016, 04:15 PM IST"
HackerRank launches job search platform HackerRank Jobs,http://economictimes.indiatimes.com/jobs/hackerrank-launches-job-search-platform-hackerrank-jobs/articleshow/50551900.cms,"HackerRank, a tech recruiting company, has launched HackerRank Jobs, to bridge the gap between the applicant and recruiter.","Jan 12, 2016, 10:34 PM IST"
10 lakh youths to get engineering skill training in 3 years,http://economictimes.indiatimes.com/jobs/10-lakh-youths-to-get-engineering-skill-training-in-3-years/articleshow/50529308.cms,This is to provide employable and certifiable skills based on National Occupational Standards (NOS) with necessary soft skills to school dropouts.,"Jan 11, 2016, 12:49 PM IST"
"Play, do yoga, sleep: Some of the things Urban Ladder staff can do in between work",http://economictimes.indiatimes.com/jobs/play-do-yoga-sleep-some-of-the-things-urban-ladder-staff-can-do-in-between-work/articleshow/50542678.cms,"With a foosball table and a pool table, a yoga room, a gym, and even a PlayStation, Urban Ladder employees play as hard as they work.","Jan 12, 2016, 11:28 AM IST"
HR service provider Randstad launches Randstad Technologies,http://economictimes.indiatimes.com/jobs/hr-service-provider-randstad-launches-randstad-technologies/articleshow/50563030.cms,"It will look to cater to companies looking for efficient hiring partners who can manage their talent requirements better, improving productivity and employee utilisation rates.","Jan 13, 2016, 05:17 PM IST"
RBS India extends maternity leave to six months,http://economictimes.indiatimes.com/jobs/rbs-india-extends-maternity-leave-to-six-months/articleshow/50532019.cms,"The Royal Bank of Scotland (RBS) India, a subsidiary of the RBS Group, has extended maternity leave to six months (180 calendar days).","Jan 11, 2016, 03:59 PM IST"
HR leaders on the talent buzzwords of 2016,http://economictimes.indiatimes.com/jobs/hr-leaders-on-the-talent-buzzwords-of-2016/articleshow/50491138.cms,Digital will rule when it comes to managing talent. Performance accountability will increase with differentiation between the top talent and rest of the employees.,"Jan 8, 2016, 05:10 AM IST"
What’s driving aspiring doctors and engineers to the edge?,http://economictimes.indiatimes.com/jobs/whats-driving-aspiring-doctors-and-engineers-to-the-edge/articleshow/50446079.cms,Rise in suicides in Kota sparks criticism that coaching schools have taken in too many students & do not have enough counsellors to help the youngsters cope with the pressure.,"Jan 5, 2016, 04:46 AM IST"
