Heading,Link,Summary
Girls outperform boys in tech-engineering literacy test,http://timesofindia.indiatimes.com/home/education/news/Girls-outperform-boys-in-tech-engineering-literacy-test/articleshow/52319372.cms,Eighth-grade girls are not only as skilled as boys at thinking through problems and using
HRD mulling board for Vedic and Sanskrit education,http://timesofindia.indiatimes.com/home/education/news/HRD-mulling-board-for-Vedic-and-Sanskrit-education/articleshow/52406633.cms,"NEW DELHI: The HRD ministry is mulling a plan to set up a central board for Vedic and Sanskrit education which would be first of its kind in the country.Earlier, a government-appointed panel headed by former CEC N Gopalaswami had in its report suggested that the Maharshi Sandipani Rashtriya Veda Vidya Pratishthan in Ujjain be made Central Sanskrit and Vedic Studies Board for the benefit of Sanskrit ""pathshalas"" across the country.""The recommendations of the committee are under consideration of the ministry,"" a senior official said.In a report submitted earlier this year, the panel had suggested that the HRD ministry establish a Central Board of Veda and Sanskrit Secondary Education that will affiliate, conduct exams and make available the grant-in aid.The panel headed by Gopalaswami in its report said there are Sanskrit pathashalas across the country.""Their traditional education has neither recognition nor they are aware of recognition issue. It is very necessary to protect traditional learning and make the learning duly recognized by an authority,"" the panel said as it recommended a Central Board of Veda and Sanskrit Secondary Education.The panel had also suggested that the proposed board will be an independent body under MHRD with appropriate authority."
West Bengal board Class 10 results declared,http://timesofindia.indiatimes.com/home/education/news/West-Bengal-board-Class-10-results-declared/articleshow/52203282.cms,KOLKATA: The Board of Secondary Education of West Bengal on Tuesday announced the West Bengal Board 10th Class Result 2016.Know your results: WBBSE Madhyamik Class 10 results 2016  The West Bengal Board of Secondary Education is the West Bengal state government administered autonomous examining authority for the Standard 10 examination (or secondary school level examination) of West Bengal.The examination for the 10th standard is called the Madhyamik Pariksha or secondary examination.
IIM Calcutta alumni celebrate annual alumni congregation,http://timesofindia.indiatimes.com/home/education/news/IIM-Calcutta-alumni-celebrate-annual-alumni-congregation/articleshow/52254683.cms,"KOLKATA: The IIM Calcutta alumni celebrated the annual alumni congregation, Nostalgia on May 8. The evening witnessed the presence of many revered alumni of IIM Calcutta across batches, faculty members and students. The evening was graced by the presence of Prof Saibal Chattopadhyay, Director, IIM Calcutta and the Deans', Prof. Uttam K Sarkar and Prof. Biju Paul Abraham. When the evening was set out, it wasn't one usual Sunday at all. Kolkata Nostalgia 2016's venue started witnessing the pouring in of several fellow Jokars all in high spirits, catching up on whatever was lost in the hustle of day-to-day work. There were live music performances by the PGPEX & PGPEX-VLM students and IIM Calcutta's glorious achievement of the Triple-Crown Accreditation (AACSB, AMBA & EQUIS) was commemorated as members of the Association felicitated the Director, Prof. Chattopadhyay, Prof Sudas Roy, first batch alumni and faculty member of IIM Calcutta were also felicitated for his contribution and long term association with the Institute. As the evening progressed, several conversations bloomed over the dinner table. With happiness brimming in all eyes, the alumni set back home , but this time content in their hearts for having lived Joka yet again amidst the city rush."
In high demand: From fine ideas to working models,http://timesofindia.indiatimes.com/home/education/news/In-high-demand-From-fine-ideas-to-working-models/articleshow/52299723.cms,"It's that time of the year again, when students have to make choices that will define their careers. To have many choices is wonderful but when the options are many, and several appear compelling, making an informed decision is a challenge. TOI's 'Mission Admission' guides students through the season. Today's focus: Industrial DesignEver broken a toy car to see how it actually works? Or wondered how a three-legged stool balances itself or how a bicycle moves? If you spent your childhood pondering over how things work or tearing things down, industrial or product design might be the right choice for you.Industrial designers develop concepts and designs for products. They specialise in one product category, such as automobile, furniture or housewares. While product design is often confused with industrial design, experts say product design is a sub topic. Industrial design encompasses anything man-made right from products to complete ecosystems.""With Make in India, innovation has become the buzzword and design thinking is key to innovation,"" said BK Chakravarthy, professor, head and institute chair professor, industrial design centre (IDC) at IIT Bombay. With technology taking centre stage in most fields, Chakravarthy says students are taught to use design thinking and problem solving skills to address users' needs. From designing a residential garbage collection device to a waterfetching aid for rural women; using ceramics and glass to design housewares; working with leather to design car seats; building an entertainment console for a vehicle; a motorcycle helmet design; design for a metro train or using animation to narrate stories -the possibilities are endless.Most colleges have an entrance exam such as the CEED which is held annually by IITs and the Indian Institute of Science. The test is designed to gauge one's visual thinking, creativity and comprehension skills. Experts suggest maintaining a portfolio of any work that would show an inclination for design.Through the course, students learn to work with different materials using various machines such as looms, dying machines, printing machines, metal and woodwork. Courses are designed to focus on green manufacture or sustainability. Students are trained to go through the process of converting an idea into a reality.A course in industrial design is not just about design though. In most colleges, students get to choose sub disciplines. For example, at Srishti School of Design, while the first year is all about building the foundation, in the 2nd and 3rd years, students can choose which studio they want to work in. ""Each discipline offer studios and workshops such as photography, camera for films, public space design, electronics, etc. So a student is free to follow his interest and see how it pairs with industrial design,"" said Naga Nandini, course leader, Industrial Arts and Design Practices at Srishti School of Design.At IDC, besides tailor-made courses that can be pursued based on one's interest, the course is project oriented. ""We try to find practical solutions to real-life issues and a lot depends on how well we understand the end user,"" said Chakravarthy. For one of their project, students at IDC designed signages for a hospital in the city as part of their project work.What is key to success in a design career is curiosity and the ability to think in a multi-directional view, say experts. The world is a freeway for industrial designers, say experts. From leading a design team as chief design officer to heading an R&D; team in any field or going the start-up way by becoming an entrepreneur, the options are numerous."
"'Common entrance tests for MBBS, BDS will go'",http://timesofindia.indiatimes.com/home/education/news/Common-entrance-tests-for-MBBS-BDS-will-go/articleshow/52251408.cms,"Madurai: All steps will be taken to abolish the common entrance tests for medical and BDS courses which are against the welfare of poor rural students, and it was the DMK that was a part of the UPA government in 2010 when the notification was issued for conducting the common entrance test, said chief minister J Jayalalithaa. Addressing a poll campaign meeting in Tirunelveli on Thursday, she said it was her government which had taken steps to ensure that the common entrance tests were abolished and a special act was enacted to protect the welfare of the rural students. It was in the interest of these students that the AIADMK government issued an order to do away with entrance tests for these courses. In 2006, a special act was enacted for the same issue and the selection for the medical and BDS courses were conducted based only on the plus two results since 2007.The Medical Council of India announced that a nationwide entrance examination should be conducted for entry into these professional courses on Dec 27, 2010, which was opposed by many state governments. ""The efforts taken by the government headed by me resulted in the Supreme Court dismissing the MCI order on July 18, 2013,"" she said. But the former UPA government, in which the DMK was a part, filed a review petition in the court. Now, in another case a three-judge bench has ordered that a common test be conducted throughout the country on May 9, 2016.DMK leader M Karunanidhi, who was in the habit of seeking political gains out of any situation, was now blaming the AIADMK government, saying that it had not argued the case properly in the Supreme Court, when it was the DMK which had been a part of the UPA government when the MCI passed the order for a common entrance test in 2010, she said.Listing out the benefits brought to the people by her government, Jayalalithaa said every single vote that went to the DMK would be something that was going against the welfare of the people and the children of the state.All our schemes have been aimed at uplifting the poor people of the state, while the DMK manifesto was one that had been chalked out to fool the people."
Dentist surplus forces freeze on new colleges in India,http://timesofindia.indiatimes.com/home/education/news/Dentist-surplus-forces-freeze-on-new-colleges-in-India/articleshow/52317522.cms,"MUMBAI: Unemployment has entered the health sciences sector. With supply outstripping demand and no work for new dental graduates, India has decided to stop all new dental colleges. The firm stand was taken recently at the general body meeting of the Dental Council of India which grants permission to new institutes. The decision follows requests from several existing colleges that wanted the council to reject fresh proposals for more institutes, as well as the high rate of unemployment among dentists.India currently has 309 dental colleges, which churn out around 26,000 dentists every year. The count was as high as 30,570 in 2010. In 1970, only 8,000 dental students graduated annually.  ""It would be a good idea to consolidate our numbers now and strengthen the existing institutes,"" said Dr Mansing Pawar, DCI member and dean of Government Dental College. An exception could be made for states like those in the north-east that do not have any dental college, he added.   Some estimates suggest that India has 3 lakh dentists, but there is an imbalance in their spread. In 2004, India had one dentist per 10,000 people in urban areas and one dentist per 2.5 lakh people in the rural areas. It was not long ago that the good times were rolling for dentists. It is now, however, estimated that there will be a surplus of more than 1 lakh dentists in India by 2020. The DCI, on its part, has been trying to trim growth for some time now. In the last two years, it has only permitted new colleges with an attached medical institute to foray into the dental stream. But that was not enough.""Mushrooming of dental colleges in the past few years in India has led to unemployment among Indian dentists. Thousands of dentists are coming out every year with very low prospects of jobs,"" noted Namrata Dagli in her paper 'Increasing unemployment among Indian dental graduates'.Former acting DCI president Dr Mahesh Verma, who is the current director of the Maulana Azad Dental College, said the time has come to ""not vitiate the problem and build on what we have"".""Over the years, we have created a huge manpower of dentists and job avenues have shrunk. There is not much opportunity for today's passouts, except if they want to start their own practice, which too isn't easy. It needs money, space, infrastructure and the right attitude,"" he added.""Self-practice in urban areas is not very easy due to saturation of the dental market. In rural areas, private clinics are not viable because of low awareness of oral health among the rural population. Dental graduates are facing serious financial constraint. Unemployed dentists are left with no choice but to quit their profession and work in call centres or commit suicide,"" added Dagli, in her paper which appeared in the Journal of International Oral Health."
"Now, Centre to rank 73 agricultural universities",http://timesofindia.indiatimes.com/home/education/news/Now-Centre-to-rank-73-agricultural-universities/articleshow/52275318.cms,"NEW DELHI: Taking cue from the HRD ministry's recent move of issuing rankings of Indian universities and the country's engineering, management and pharmaceutical institutes, the agriculture ministry has decided to exclusively rank 73 agricultural universities. "
"SC nullifies medical tests held by states, private colleges",http://timesofindia.indiatimes.com/home/education/news/SC-nullifies-medical-tests-held-by-states-private-colleges/articleshow/52197667.cms,"NEW DELHI: All admissions in MBBS/BDS courses in government and private medical colleges or in deemed universities will be done this year only on the basis of National Eligibility Entrance Test, the Supreme Court said on Monday, ending the confusion over the validity of examinations held by states and private institutions. A bench of Justices A R Dave, Shiva Kirti Singh and A K Goel said NEET does not infringe upon the rights of state governments or private institutions and that the single-window test must be applied from the current academic year itself. The bench also asked the three-member oversight committee, headed by former Chief Justice R M Lodha, to oversee NEET-II. Several states, universities and private colleges conducted entrance tests in the last fortnight when the SC was hearing their pleas to allow them to admit students on the basis of their tests, but Monday's order nullifies them. Now they will have to follow NEET and admit students on the basis of their performance in the single-window test.Although NEET II is scheduled for July 24, the Supreme Court allowed CBSE and Centre to reschedule the examination date in case of logistical problems. Exams by AIIMS, PGIMER will be validThe Supreme Court bench on Monday made it clear that those students who had appeared for NEET-I held on May 1 would be allowed to take second phase of NEET but their marks in previous test would stand scrapped. ""To allay any such apprehension, we direct that all eligible candidates who could not appear in NEET-I or have apprehensions that they had not prepared well, be permitted to appear in NEET-II, subject to seeking an option from the said candidates to give up their candidature for NEET-I,"" it said. However, examinations conducted by AIIMS and PGIMER for their MBBS seats would go on as they are regulated by Central legislation. ""Prima facie, we do not find any infirmity in the NEET regulation on the ground that it affects the rights of the states or the private institutions. Special provisions for reservation of any category are not subject matter of NEET nor rights of minorities are in any manner affected by NEET. NEET only provides for conducting entrance test for eligibility for admission to the MBBS/BDS courses,"" the bench said. The top court refused to modify its April 28 order which directed implementation of NEET for 2016-17 academic year itself. It said that NEET only provides for conducting entrance tests and it did not violate special provisions on reservation in colleges and rights of minority institutions. ""To ensure total credibility of the examination to be held by CBSE, the oversight committee appointed by this court shall also oversee NEET-II examination to be conducted by CBSE,"" it said."
Anxious moments: UP Board results today,http://timesofindia.indiatimes.com/home/education/news/Anxious-moments-UP-Board-results-today/articleshow/52275502.cms,"Allahabad: Sunday will all be about anxious moments for UP Board students as Madhyamik Shiksha Parishad would announce the results of classes X and XII. This is the second consecutive year when high school and intermediate results are being declared on the same day.The Board was in news this year after a record number of 7.42 lakh students did not appear in the exam due to online registration and attendance system. For the first time, a special app was introduced to mark attendance of examinees. However, it turned out to be a flop after majority of the centre coordinators failed to provide data to the server due to technical fault. There were also instances of question paper leaks in three districts.The class X examinations were conducted from February 18 to March 9 while class XII examinations were held from February 18 to March 21. A total of 67,93,034 students were registered to appear in the Board examinations in around 12,000 examination centres. As many as one lakh teachers were appointed to evaluate one crore answer-sheets of high school and intermediate examinees. The evaluation was to start from March 30 and was scheduled to be completed by April 13. But, owing to state-wide boycott by two factions of teachers' association in support of their three-point demands, the evaluation process was hit. Director, UP Board Amarnath Verma, said, ""The exam results of both the classes will be declared at 12:30pm. Students can find out their results on boards official website: upmsp.nic.in."" The students can check their UP board Class 10 and 12 results online through the official website or from the links given below:Check UP Board High School (Class 10) Examination 2016 ResultsCheck UP Board Intermediate (Class 12) Examination 2016 Results"
Maneka Gandhi seeks cheaper education loans for girls,http://timesofindia.indiatimes.com/home/education/news/Maneka-Gandhi-seeks-cheaper-education-loans-for-girls/articleshow/52197122.cms,"NEW DELHI: Union minister Maneka Gandhi has sought education loans on concessional rates for girl children in an effort to promote their education. The women and child development minister has made the request in a letter to HRD minister Smriti Irani and finance minister Arun Jaitley.  The WCD ministry, in conjunction with the HRD and health ministries, runs the NDA's flagship 'Beti Bachao, Beti Padhao' scheme which aims at ending female foeticide and promoting the education of girls.  In her note to Irani, Maneka wrote, ""When it comes to sending children for higher education, parents often distinguish between girls and boys... The girls often get denied the privilege of higher education or specialised courses only because parents do not wish to take a loan for their daughter's education.""  She added that while other interventions were being looked at, a ""small incentive"" could be a concessional rate of interest on education loans."
"Now, college students can evaluate their teachers",http://timesofindia.indiatimes.com/home/education/news/Now-college-students-can-evaluate-their-teachers/articleshow/52226069.cms,"NEW DELHI: For the first time, college and university students will have a say in evaluation of teachers as the Smriti Irani-led HRD ministry has decided to bring fundamental changes in the way the performance of those in the teaching profession is assessed.The process of changing the present criteria of Academic Performance Indicators (API) scores, which relied heavily on co-curricular activities and research in the evaluation of teachers has been initiated and a notification will be issued soon, officials said.""As per the new norms, students who have an attendance of 75 per cent will be able to give feedback of their teachers. The predominant weightage in evaluating teachers has been given to their teaching, learning and evaluating capacity,"" a senior HRD ministry official said.Explaining the reason for bringing this change, the official said that under the previous criteria of API scores, a 30 per cent weightage was given to co-curricular activities and another 30 per cent to research.Many teachers' bodies have agitated against the API system which was introduced in 2010 as it was often perceived to be not fair.""The result of making research an essential component on the basis of which a teacher would be assessed and promoted, was that a lot of substandard in not very significant journals took place. Moreover teachers who focused more on teaching than say on extracurricular activities like refereeing a basketball match sometimes found themselves at a disadvantage,"" another HRD official said.In several colleges, including many in rural areas, the adequate support for research is not there, officials said.We have reduced the rigidity of the previous system and decided that co-curricular activities and research would be measured separately as well as together and there will be no capping in research.Activities like presentation of paper on various subjects will also be given weightage.""The main focus of the changes that we are bringing in this criteria is that a teacher's performance should be linked with - how well does he teach,"" a senior HRD official said."
Kerala plus two results announced: 80.94 percent candidates eligible for higher studies,http://timesofindia.indiatimes.com/home/education/news/Kerala-plus-two-results-announced-80-94-percent-candidates-eligible-for-higher-studies/articleshow/52205673.cms,"THIRUVANANTHAPURAM: About 81 per cent of candidates appeared for the higher secondary examination 2016 was declared eligible for higher studies. The results were declared here on Tuesday.Know your results: Kerala Board DHSE Class 12 Results 2016Chief Secretary S M Vijayanand who declared the results since the education minister was not supposed to declare the results due to the election code of conduct in place, said the percentage of candidates declared eligible for higher studies was slightly lower compared to last year. While the percentage was 83.96 last year, the same is 80.94 this year.Of the 361683 candidates appeared for the examination, 292753 students become eligible for higher studies. The percentage of candidates become eligible for higher studies in Vocational higher secondary section was 87.72. The higher secondary and VHSE results were declared 15 days before the date on which the results were announced last year.Women candidates bagged the higher percent of victory in the higher secondary examinations, compared to their male counterparts. While 87.74 per cent of girl students were declared eligible for higher studies, the percentage of the same among boy studies was only 73. 38 percent. The examination board has given moderation to students in certain subjects before finalising the results. However, the general education department officials refused to divulge the volume of marks gifted to the students by the board.According to the result document, 9870 higher secondary students got A + for all subjects and of this 6905 were girl candidates and the rest were boys. Answer papers of physics, chemistry and mathematics subjects were subjected to evaluation twice and if marks scored by students in the two evaluations were 10 per cent or above, such answer papers were subjected to a third time evaluation.The results are available on the following websites. www.kerala.gov.in, www.dhsekerala.gov.in, www.results.nic.in, www.keralaresults.nic.in, www.results.itschool.gov.in, www.prd.kerala.gov.in and www.examresults.kerala.gov.in."
UGC to announce changed academic performance indicators,http://timesofindia.indiatimes.com/home/education/news/UGC-to-notify-changed-academic-performance-indicators-soon/articleshow/52249211.cms,"NEW DELHI: The contentious Academic Performance Indicators (API) that had the university teaching community up in arms across the country since 2010 has been modified and made flexible with onus back on teaching while caps on various sub-categories of research have been removed.Also for the first time, student feedback has been introduced. Only students with 75% or more attendance will be able to evaluate their teachers. UGC will shortly notify the modified API. ""The existing API despite few amendments in the past was not favourable to teachers who only do teaching and was also resulting in poor quality research and publication in all sorts of academic journals,"" a source said.In the new API, under the category of teachinglearningevaluation, a teacher will have to annually get 100 points at the level of assistant professor, 90 at the level of associate professor and 80 for professors. Student evaluation has been introduced and the five sub-categories of earlier API has been made into four. Categories of co-curricular ac tivities and research earlier evaluated together will now be evaluated individually as well as collectively depending on certain factors. Sources said in the earlier API too much subjectivity was involved in case of co-curricular activities with college principals and vice-chancellors often acting as final authority. Now it has been simplified and scores have been reduced. Also, evaluation of these two categories will not be done annually. Even new fields of cocurricular activity has been introduced to inculcate value education.The new fields are sports, NSS, NCC, field trips and few others.In case of research, sub-catego ries remain the same but cap of minimum score from each sub-category has been removed. For instance, in earlier API a teacher had to get 55% from research paperspublications, 20% from research projects, 10% from research guidanceundergraduate dissertations and 15% from training course and conferenceseminars. Now a teacher can score from any sub-category. Also, to ensure that research papers are not published in shady journals, UGC will be listing out the name of peer-reviewed national and international journals where publications can take place. Also, for the first time research journals in Indian languages will be included."
CHSE Plus II science results out,http://timesofindia.indiatimes.com/home/education/news/CHSE-Plus-II-science-results-out/articleshow/52263459.cms,"Bhubaneswar: A record 80.80% students cleared the Plus II science examination, result of which was published on Friday. The examination is conducted by Council of Higher Secondary Education (CHSE) which stopped naming the toppers in 2013.It was the best performance in terms of pass percentage in the past five years while CHSE published the result in quickest ever time by resorting to e-evaluation of answer sheets though the evaluation suffered delays due to non-government college teachers' agitation.The pass percentage of 88.80 this year is highest compared to 80.31% in 2015, 70.13% in 2014, 72.07% in 2013 and 72.53% in 2012. Total 84,154 students took the annual higher secondary examination conducted in March. The figure is lower than 94,952 students who appeared the exam in the science stream in 2015. This year, 67,997 students passed the examination, 20,191 in first class.Girls fared better than boys in terms of pass percentage. While 82.74% girls cleared the test, the pass percentage among boys was 79.58%.Total 43 students - 25 boys and 18 girls - secured 90% or above. As many as 1,041 students scored 80% or more.Nayagarh emerged as the district with highest pass percentage of 94.23 dislodging Balasore, which occupied the top slot for the past two years.Jharsuguda continued to remain on the bottom for the second year in a row with a pass percentage of 53.87, which was worse than its 2015 results of 57.96%. Five colleges recorded nil results.Announcing the results at CHSE headquarters here, higher education minister Pradeep Panigrahy said early publication of results will help students seek re-addition if they suspect any error. The minister said the government will review the nil result in the five colleges and take appropriate action against them. CHSE chairman Basudeb Chhatoi said students can apply online for re-addition within 15 days. The council will strive to complete the re-addition as early as possible, he said. Results of other streams are likely to be published by the month-end, the council chairman said."
Announcement of CBSE results a day before JEE Advanced worries students,http://timesofindia.indiatimes.com/home/education/news/Announcement-of-CBSE-results-a-day-before-JEE-Advanced-worries-students/articleshow/52366596.cms,"NEW DELHI: Now that CBSE has announced it will declare Class XII board exam results on Saturday, May 21, many feel the board should ""defer"" it till Monday, May 23. The reason being that the Joint Entrance Examination (JEE) Advanced is scheduled for Sunday. Students and their teachers fear the board results will impact their performance the next day.""It will definitely impact. That will be the only thing on the kids' minds. How can CBSE declare results a day before the JEE?"" asks Keshav Agarwal of Turning Point. There are some posts on social media as well. One Twitter user writes, ""Declaring Class 12 result a day before JEE advanced is not good idea. Please defer it for 23 May #CBSE.""Over 1.98 lakh had qualified for JEE Advanced. To be fair, not all of them have registered for the exam and many will not be from CBSE board schools. Many JEE Advanced examines from the state or even ISC boards already have their results. However, not everyone thinks CBSE results arriving on Saturday will affect performance in the test on Sunday. RL Trikha from FITJEE points out that candidates know ""absolute marks have no meaning for them."" ""What matters for them are percentiles. And by the time those come, JEE Advanced will be long over."""
Madhya Pradesh class 12 results 2016 announced today,http://timesofindia.indiatimes.com/home/education/news/Madhya-Pradesh-class-12-results-2016-announced-today/articleshow/52240753.cms,BHOPAL: Madhya Pradesh Board of Secondary Education (MPBSE) declared the results of higher secondary school certificate examination (Class 12) at 4pm on Thursday. Samyak Jain of Mandla district with 97.6% secured first position where not even a single student from Bhopal could secure the tope five ranks.
"'Tough' CBSE class X math paper as per syllabus, says Smriti Irani",http://timesofindia.indiatimes.com/home/education/news/Tough-CBSE-class-X-math-paper-as-per-syllabus-says-Smriti-Irani/articleshow/52191631.cms,NEW DELHI: The Union HRD ministry on Monday said a committee of subject experts had concluded that CBSE's mathematics question paper for Class X Board examination 2016 was based on syllabus.
"Never stressed myself, says CBSE toper Sukriti",http://timesofindia.indiatimes.com/home/education/news/Never-stressed-myself-says-CBSE-toper-Sukriti/articleshow/52377796.cms,"NEW DELHI: Sukriti Gupta of Montfort Senior Secondary School, a consistent performer in school, emerged the CBSE all India Topper in science stream for class 12. She says she followed NCERT and relied on self-study while preparing for her board exams.  ""You need to get your basics right and then the rest is not that hard to crack. I have been consistent throughout and that helped me to emerge as a topper. I did not expect this though I was sure that I would do well. This is beyond my expectations. I don't want to get carried away by the emotions at the moment as tomorrow I have JEE mains exams,"" Sukriti said. Sukriti believes in taking one step at a time and is yet to decide her future plans. ""I was more focussed on my board exams and I take one step at a time. It is important to focus on one thing at a time to excel in life. Now that I am through my exams I will take some time out and decide what I really want to pursue. I have appeared for few engineering entrance exams and after their result I will take the final call,"" she added. Sukriti has scored a total of 497 out of 500. She scored 100 in Physics and Chemistry, and 99 in English, Maths and Computer Science.  Born and brought up in Delhi, Sukriti followed a basic routine and never emphasised on the concept of studying for long hours. ""I never studied for any specific number of hours. I focussed more on utilising those hours in doing something productive. The credit goes to my school teachers for constantly helping me out and my parents who stood by my side as the pillar of strength,"" said Sukriti. Her mother Renuka Gupta was a Physics topper of her batch and father Rakesh Gupta was a Rajasthan board topper. ""I am feeling great. We never pushed her hard to emerge as a topper and constantly kept motivating her to do better. Now that she has topped on All India level the feeling is great,"" said Renuka Gupta. Unlike many students who would isolate themselves during board exams, Sukriti says she enjoyed every aspect of her life. ""I used to watch TV, play games and travel even during my boards. I don't think so isolating yourself will help. You can't study all the time as it becomes tiring after certain point of time so there is a need for extra curricular activities to keep your mind fresh,"" she said."
Keep these certificates ready for Std XI admissions,http://timesofindia.indiatimes.com/home/education/news/Keep-these-certificates-ready-for-Std-XI-admissions/articleshow/52293777.cms,"PUNE: From applying for caste certificates in advance to making sure that one applies under the right quota while filling in the crucial online admission forms -students have to consider several factors as they seek admission to a first year junior college (FYJC) course.As the online form-filling exercise starts on Monday , the students have been visiting counselling sessions and FYJC admission centres to resolve their confusions.Prajakta Pandey from Vision English Medium School recently visited Abasaheb Garware College, one of the FYJC centres, to get her doubts cleared. ""I was not clear about the documents I would require,"" she said.Officials have clarified that the students will not require any documents at the time of filling the online form. But they will have to keep the documents ready at the time of admission.From Monday , students who have cleared the secondary school certificate (SSC, Std X) board exam and wish to study in junior colleges affiliated to the state board in Pune or Pimpri Chinchwad have to log in to the official website pune.fyjc.org.in, using the unique id and password given in the FYJC information booklet and fill the first part of the online form.Liladhar Vaman Gajare, zonal in charge and centralised committee member of the Std XI admission procedure, advised students applying under various quotas to keep the necessary documents, duly signed by appropriate authorities, ready at the time of admission.Meenakshi Raut, assistant director of education, Pune division, dismissed the need to have any certificates while filling the forms online. ""This time, if a student is unable to get his or her caste validity certificate at the time of admission, the college can take the caste mentioned in the school leaving certificate. The student has to produce the original certificate within six months of hisher admission,"" she said."
Nadda meets Prez on NEET row,http://timesofindia.indiatimes.com/home/education/news/Nadda-meets-Prez-on-NEET-row/articleshow/52408300.cms,NEW DELHI: Consultations regarding the legality and urgency of the ordinance to exclude states from the common medical entrance test NEET continued till late at night at the Rashtrapati Bhavan on Monday after health minister JP Nadda met President Pranab Mukherjee to clarify on a few points raised by him. and later the ministry sent an explanation on various issues.
"I was sure that I would do well, says CBSE Class 12 topper Sukriti Gupta",http://timesofindia.indiatimes.com/home/education/news/I-was-sure-that-I-would-do-well-says-CBSE-Class-12-topper-Sukriti-Gupta/articleshow/52374084.cms,"NEW DELHI: Sukriti Gupta from Montfort Senior Secondary School, who has been a consistent performer, emerged as the"
Protests continue to rattle Doon University,http://timesofindia.indiatimes.com/home/education/news/Protests-continue-to-rattle-Doon-University/articleshow/52348447.cms,"DEHRADUN: Students with duct tape on their mouths and placards in hand sat outside the administrative block at Doon University here, protesting against curbs on their ""freedom of speech"" on the fourth consecutive day on Thursday. Some students carried their books along and were seen studying during the sit-in at the university's Kedarpur campus. The protests continued on Thursday, a day after vice-chancellor V K Jain told TOI that the university authorities were ""open to reviewing and examining"" the provisions in the prospectus which students find harsh. The students have been protesting against some provisions in the Students' Discipline and Conduct Rules' mentioned in this year's prospectus that bar them from participating in demonstrations, hunger strikes, or raising slogans. Navneet Rajouria, a PhD student enrolled in the economics course, said, ""The vice-chancellor is on leave and some university officials are trying to suppress our agitation. This is why we protested today with tapes on our mouths to show that we have no right to say anything here."" He added that students will be starting a signature campaign to garner more support for their cause.The students said that they would continue their agitation as the university is yet to give a response on whether it would be revoking the rules. ""We have written down our demands and handed them to the university authorities but we are yet to get a response. We have also demanded that elections for the students' union be held within 40 days of the new semester that begins in July,"" said Mohit Pandey, a student. The university authorities are also awaiting the return of the VC, who is currently in New Delhi. ""We are considering the demands put forth by the students and action will be taken in due course of time. The demands will be discussed in the executive council meeting to be held in June,"" said Gaurav Arora, manager, public relations, Doon University.On Thursday, other student organizations, such as Akhil Bharatiya Vidyarthi Parishad (ABVP) and the Students Federation of India (SFI), also joined the protesting students for a while."
"Allahabad University VC alleges political interference, threatens to quit",http://timesofindia.indiatimes.com/home/education/news/Allahabad-University-VC-alleges-political-interference-threatens-to-quit/articleshow/52226979.cms,"NEW DELHI: Allahabad University is the next Central university on the boil. However, in this case vice-chancellor RL Hangloo, appointed by this government, has threatened to resign alleging political interference on the issue of method to be adopted for admission.Even as political parties across ideological divide, including BJP, are ranged against Hangloo, he himself did many flip-flops on Wednesday. First he blamed the Centre for interfering in university's admission policy but later changed it to political interference in general.While talking to presspersons, Hangloo said, ""HRD ministry should not have interfered. We will all have to leave and let the university be run by government as it wishes. Then it would be better to have MLAs and MPs as vice-chancellors rather than academics."" In no time he issued a clarification by taking an unprecedented decision. Hangloo sent a letter to Rajya Sabha chairperson Hamid Ansari stating that neither HRD minister Smriti Irani nor ministry officials have ever interfered in the working of the university.He blamed media for twisting his statements. By evening Hangloo was back to blaming political parties, including BJP for mess in Allahabad University. ""This is a central university and used to be called the Oxford of the East in the past. There can be no possibility of the institution regaining its lost glory if political interference continues,"" Hangloo said.Allahabad University had introduced admission only through online method this year. However, many BJP MPs met Irani on Tuesday and sought her intervention. After ministry sent him a missive that offline test should also be there, university had to modify its earlier decision. However ministry sources said it had merely suggested that online tests can be introduced from next year.Student leaders across political divide had opposed only online admission test. Leaders were alleging that online test will intrinsically benefit urban and semi-urban students while those from rural background will be left behind because of lack of internet connectivity.The matter came up in Rajya Sabha. Irani sparred with SP leader Ramgopal Yadav. She alleged SP leaders had threatened Hangloo while he cited VC's statement alleging interference from the Centre."
Sukriti Gupta tops CBSE Class 12 exams,http://timesofindia.indiatimes.com/home/education/news/Sukriti-Gupta-tops-CBSE-Class-12-exams/articleshow/52373571.cms,"NEW DELHI: With a pass percentage of 88.58 per cent, girls once again outperformed boys in the CBSE Class XII Board examination, the results of which were declared on Saturday."
