Heading,Link,Summary
"India, Mexico approve 14 joint projects in science & tech",http://timesofindia.indiatimes.com/home/science/India-Mexico-approve-14-joint-projects-in-science-tech/articleshow/53341402.cms,"New Delhi: India's Department of Science and Technology (DST) and Mexico's National Council of Science and Technology (CONACyT) have approved 14 joint projects in four focus areas of cooperation - water, seismology, solar energy and biotechnology.This was decided at a meeting between the two sides in Mexico city on July 18-19 for the 6th meeting of the Indo-Mexican Committee on Science and Technology.Evaluating ongoing actions of cooperation as well as new mechanisms to strengthen the bilateral relation, representatives from both the countries discussed the importance that network creation has signified for the growth of Mexico-India collaboration, a statement said here on Friday.As part of the meeting, officials from DST and CONACyT approved the 14 joint projects.The delegations also discussed proposals to enhance the scientific and technological linkages between Indian and Mexican experts. ""The full potential of science and technology cooperation between the two countries is yet to be realized,"" DST's head of international bilateral cooperation Arabinda Mitra said.The joint committee also met with officials from the Center for Research and Advanced Studies of the National Polytechnic Institute (CINVESTAV).Scientific cooperation between Mexico and India has been mainly implemented through joint research projects. These projects have produced over 120 visits from researchers in both countries, several academic publications as well as three joint workshops.During the visit of Prime Minister Narendra Modi to Mexico City on June 8, cooperation on science and technology was highlighted as one of the priority areas.Modi and Mexican President Enrique Pena Nieto agreed to launch concrete proposals in science and technology for the benefit of their people."
Solar flares: Experts rely on wave,http://timesofindia.indiatimes.com/home/science/Solar-flares-Experts-rely-on-wave/articleshow/53524912.cms,"Non-uniform, twisted magnetic energy from sun takes scientists closer to prediction of sun storms"
Nasa's Juno mission sends first image of Jupiter and its moons,http://timesofindia.indiatimes.com/home/science/Nasas-Juno-mission-sends-first-image-of-Jupiter-and-its-moons/articleshow/53186152.cms,"WASHINGTON: Nasa's Juno spacecraft has sent the first-ever image of the gas giant Jupiter and three of its four moons to the Earth as it continues orbiting the planet.The image was taken on July 10 when the spacecraft was 4.3 million km from Jupiter on the outbound leg of its initial 53.5-day capture orbit.The colour image shows atmospheric features on Jupiter, including the famous Great Red Spot, and three of the massive planet's four largest moons — Io, Europa and Ganymede, from left to right in the image.""This scene from JunoCam indicates it survived its first pass through Jupiter's extreme radiation environment without any degradation and is ready to take on Jupiter,"" said Scott Bolton, principal investigator from the Southwest Research Institute in San Antonio.""We can't wait to see the first view of Jupiter's poles,"" he said in a statement.The JunoCam camera aboard Nasa's Juno mission is operational and sending down data after the spacecraft's arrival at Jupiter July 4.Juno's visible-light camera was turned on six days after it fired its main engine and placed itself into orbit around the largest planetary inhabitant of our solar system.However, the first high-resolution images of the gas giant are still a few weeks away.""JunoCam will continue to take images as we go around in this first orbit,"" said Candy Hansen, Juno co-investigator from the Planetary Science Institute, Tucson, Arizona.The first high-resolution images of the planet will be taken on August 27 when Juno makes its next close pass to Jupiter.During its mission of exploration, Juno will circle the Jovian world 37 times, soaring low over the planet's cloud tops — as close as about 4,100 km.During these flybys, Juno will probe beneath the obscuring cloud cover of Jupiter and study its auroras to learn more about the planet's origins, structure, atmosphere and magnetosphere."
Scientists to develop new cereal varieties that check greenhouse gases,http://timesofindia.indiatimes.com/home/science/Scientists-to-develop-new-cereal-varieties-that-check-greenhouse-gases/articleshow/53228366.cms,"HYDERABAD: A team of researchers from India and the United Kingdom have come together to develop new cereal crop varieties that use nitrogen efficiently, thereby reducing greenhouse emissions and making agriculture more profitable and sustainable. The partnership will explore natural variations of cereals and basic research in model plants to deliver new varieties of cereals with enhanced nitrogen use efficiency.With funding of £10 million (GBP) through the Newton Bhabha Fund, UK; Biotechnology and Biological Research Council (BBSRC), UK; and the Department of Biotechnology (DBT) of the Government of India, four new Virtual Joint Centers in Agricultural Nitrogen will be created. These are delivered in partnership with BBSRC, the Natural Environment Research Council (NERC) and the DBT. The Centers comprise of multiple research organizations in India and the UK, with each center receiving a co-investment of approximately £2.5M, said an official statement from International Crops Research Institute for the Semi-Arid Tropics (ICRISAT).The Cambridge-India Network for Translational Research in Nitrogen (CINTRIN), one of the four centres, is led by the National Institute of Agricultural Botany (NIAB) in the UK and the ICRISAT in India. It also brings together the Department of Plant Sciences and Sainsbury laboratory, University of Cambridge, the Punjab Agricultural University (PAU), the National Institute of Plant Genome Research (NIPGR), India, ADAS UK Ltd. and agri-IT specialist KisanHub.The launch meeting of CINTRIN was held recently in Cambridge, UK, which was attended by all the partners of the consortium and a Memorandum of Agreement (MoA) was signed between ICRISAT and DBT on 8 July 2016 for this research.""The overarching aim of CINTRIN is to improve not only the income and livelihood of farmers by reducing the inputs cost, but also to save the environment by minimizing the negative impacts of excessive use of fertilizers,"" emphasized Dr Rajeev Gupta, Principal Scientist, ICRISAT, who is leading the Indian team of CINTRIN.""The natural variation for nitrogen use efficiency (NUE) will be studied in diverse germplasm of wheat, sorghum, pearl millet and foxtail millet. The findings will be applied to develop new breeding lines with enhanced NUE. CINTRIN will also use model plants such asArabidopsis and Brachypodium for basic research which will be translated into crops in the future,"" added Dr Gupta. NIAB Director of Genetics and Breeding Dr Alison Bentley explains: ""The CINTRIN partners will translate developmental biology research into innovation in nitrogen use by Indian farmers, by connecting developmental research, crop breeding, agritechnology and extension work. This will be enhanced by easily accessible data-driven methods of technology transfer, developed by India and UK-based company, KisanHub.""""We want to promote a new understanding of the science associated with optimization of crop nitrogen use, built on exciting discoveries in model plant species which have the potential to revolutionize the way we think about the nitrogen requirement of crops,"" said Dr Bentley.Professor Ottoline Leyser, director of The Sainsbury Laboratory at the University of Cambridge said, ""We are excited to be participating in CINTRIN as this sort of collaboration is essential for our research to contribute to solving the pressing problems facing agriculture.""The initiative will build on established research links between NIAB, the University of Cambridge and research institutes in India. Exchanges in personnel between India and the UK via CINTRIN will enhance the skills of the next generation of plant technologists and provide a standard for building capacity in fundamental plant sciences and translation into germplasm and agronomic outputs in both countries, the statement added."
NASA digitising Viking mission data to unfold Mars' mystery,http://timesofindia.indiatimes.com/home/science/NASA-digitising-Viking-mission-data-to-unfold-Mars-mystery/articleshow/53377696.cms,"WASHINGTON: Forty years ago, NASA's Viking mission made history when it became the first to successfully land a fully operational spacecraft on Mars."
NASA's Juno spacecraft beams first pictures from Jupiter,http://timesofindia.indiatimes.com/home/science/NASAs-Juno-spacecraft-beams-first-pictures-from-Jupiter/articleshow/53207802.cms,"PASADENA (USA): NASA's Juno spacecraft has sent back the first pictures since arriving at Jupiter.An image released Tuesday shows Jupiter surrounded by three of its four largest moons. The picture was taken on Saturday when the Juno spacecraft was circling 3 million miles away. Even at that distance, Jupiter's Great Red Spot- a centuries-old atmospheric storm- was visible.Juno entered orbit around Jupiter last week after a five-year journey. It's on a 20-month mission to map the giant planet's poles, atmosphere and interior.During the approach, the camera and instruments were powered off as a precaution as Juno braved intense radiation. The instruments were turned back on several days after the arrival.Scientists have said close-ups of Jupiter won't come until next month when Juno swings back around."
"Satellite flies 4,000km in space to focus on India",http://timesofindia.indiatimes.com/home/science/Satellite-flies-4000km-in-space-to-focus-on-India/articleshow/53264912.cms,"A satellite belonging to a London-based mobile satellite communication company recently moved over India, above the Equator, in the space after travelling more than 4,000km over several months."
Roach proteins show way to superfood,http://timesofindia.indiatimes.com/home/science/Roach-proteins-show-way-to-superfood/articleshow/53275853.cms,BENGALURU: Cockroaches have never brought a pleasant expression on people's faces. Will that change if we know they are a source of milk protein that has thrice the calorific content of buffalo milk? Or that scientists are actually mulling food supplements made using synthesised protein crystals that will match all properties of those generated by roaches?
Happy cows may give more nutritious milk!,http://timesofindia.indiatimes.com/home/science/Happy-cows-may-give-more-nutritious-milk/articleshow/53240673.cms,"WASHINGTON: Happier cows may give more calcium-rich milk, according to a new study which could lead to a better understanding of how to improve the health of dairy animals, and keep the milk flowing."
NASA set to unravel giant asteroid that can hit Earth,http://timesofindia.indiatimes.com/home/science/NASA-set-to-unravel-giant-asteroid-that-can-hit-Earth/articleshow/53485457.cms,"WASHINGTON: A near-Earth asteroid that is coming towards our planet after being dislodged by a gravitational pull can indeed strike us and and cause massive destruction but according to experts, it has a one in 2,700 chances of hitting.Such an event will not take place for 150 years and the people living in the year 2135 would know whether the asteroid named Bennu posed an actual threat to hit Earth, ABC News reported on Monday.According to Dante Lauretta, professor of planetary science at University of Arizona and the principal investigator on the OSIRIS-REx mission, ""don't run out and buy asteroid insurance"" yet.The OSIRIS-REx Mission, headed by NASA and the University of Arizona, plan to launch an unmanned spacecraft on September 8 in the efforts to reach Bennu in August 2018.OSIRIS-REx will launch from Cape Canaveral, Florida, on an Atlas V 411 rocket during a 34-day launch period starting September 8.It will orbit the Sun for a year and then use Earth's gravitational field to assist it on its way to Bennu.In August 2018, OSIRIS-REx's approach to Bennu will begin.It will use an array of small rocket thrusters to match the velocity of Bennu and rendezvous with the asteroid.The spacecraft will begin a detailed survey of Bennu two months after slowing to encounter Bennu.""The process will last over a year, and, as part of it, OSIRIS-REx will map potential sample sites,"" said information available on asteroidmission.org.After the selection of the final site, the spacecraft will briefly touch the surface of Bennu to retrieve a sample.The sampling arm will make contact with the surface of Bennu for about five seconds, during which it will release a burst of nitrogen gas.The procedure will cause rocks and surface material to be stirred up and captured in the sampler head.""In March 2021, the window for departure from the asteroid will open and OSIRIS-REx will begin its return journey to Earth, arriving two and a half years later in September 2023,"" the website said.The sample return capsule will separate from the spacecraft and enter the Earth's atmosphere.For two years after the sample return, the science team will catalogue the sample and conduct the analysis needed to meet the mission science goals.NASA will preserve at least 75 per cent of the sample at NASA's Johnson Space Flight Center in Houston for further research by scientists worldwide, including future generations of scientists."
Solar plane nears end of historic round-the-world trip,http://timesofindia.indiatimes.com/home/science/Solar-plane-nears-end-of-historic-round-the-world-trip/articleshow/53384399.cms,"ABU DHABI: Solar Impulse 2 was on Monday approaching the end of its epic bid to become the first sun-powered airplane to circle the globe without a drop of fuel to promote renewable energy.When the experimental aircraft touches down in Abu Dhabi in the early hours of Tuesday it will cap a remarkable 42,000-kilometre (26,097 mile) journey across four continents, two oceans and three seas.With Swiss explorer and project director Bertrand Piccard in the cockpit, the plane is due to land at Al-Bateen Executive Airport in the UAE capital where it launched its tour on March 9, 2015.By 1300 GMT on Monday, Solar Impulse 2 had travelled more than 2,200 kilometres (1,400 miles) in nearly 38 hours on its final leg, flying over Qatar's northern tip after crossing the vast Saudi desert.""Thanks to our lovely #sun, #Si2's batteries are fully charged,"" the Solar Impulse team said on Twitter.""After a turbulent night from extreme high temperatures, the sun rose above a desert of sand dunes above #SaudiArabia,"" Piccard tweeted earlier.Dubbed the ""paper plane"", Solar Impulse 2 is circumnavigating the globe in stages, with 58-year-old Piccard and his compatriot Andre Borschberg taking turns at the controls of the single-seat aircraft.It took off from Cairo on its final leg early on Sunday, having previously crossed Asia, North America, Europe and North Africa.Borschberg, 63, smashed the record for the longest uninterrupted journey in aviation history with the 8,924-kilometre (5,500-mile) flight between Nagoya, Japan and Hawaii that lasted nearly 118 hours.""#Si2 is both the 1st airplane of unlimited endurance & the only experimental aircraft allowed to fly over cities!"" he tweeted on Monday.No heavier than a car but with the wingspan of a Boeing 747, the four-engine battery-powered aircraft relies on around 17,000 solar cells embedded in its wings.Its broad wings and light weight make it particularly sensitive to turbulence.The plane has clocked an average speed of 80 kilometres (50 miles) an hour.The pilots use oxygen tanks to breathe at high altitude and wear suits specially designed to cope with the extreme conditions.They must withstand temperatures inside the tiny cockpit ranging from minus 20 degrees C (minus 4 degrees F) to plus 35 degrees C (plus 95 degrees F).The plane, equipped with a parachute and life raft in case of an accident, flew at an altitude exceeding 30,000 feet (9,144 metres) over Saudi Arabia on Sunday.Piccard has said he launched the project in 2003 to show that renewable energy ""can achieve the impossible"".His dream looks set to come true, but it did take much longer than planned.The attempt was initially expected to last five months, including 25 days of actual flying.But the aircraft was grounded in July last year when its solar-powered batteries suffered problems halfway through the trip.The project has also been beset by bad weather and illness which forced Piccard to delay the final leg.While in the air, the pilot is constantly in contact with mission control in Monaco, where a team of weathermen, mathematicians and engineers monitors the route and prepares flight strategies.""It's a project for energy, for a better world,"" Piccard told journalists in Cairo before taking off on the final leg.A psychiatrist who made the first non-stop balloon flight around the world in 1999, Piccard had warned that the last leg of the Solar Impulse 2 tour would be difficult because of the high temperatures.""It's been two hours now I'm flying into high up and down drafts. And I can't even drink. It's really exhausting..."" he tweeted on Sunday.Speaking to the BBC from the cockpit, Piccard described the final stage as a ""fantastic moment"" and likened the plane to a ""flying laboratory"".""We are testing all these new, clean and modern technologies in order to fly with an endless endurance,"" he said.While the pilots do not expect commercial solar-powered planes any time soon, they hope the project will help spur wider progress in clean energy.""We have new insulation material, new LED lamps, we have new extremely light carbon fibre structures... All this can be used now on the ground,"" dividing ""by two the energy consumption and therefore the CO2 emissions of the world"", Piccard said.""It's a complete revolution in the protection of the environment."""
Solar Impulse 2 completes historic round-the-world trip,http://timesofindia.indiatimes.com/home/science/Solar-Impulse-2-completes-historic-round-the-world-trip/articleshow/53390925.cms,"ABU DHABI: The world's first round-the-world flight to be powered solely by the sun's energy made history on Tuesday as it landed in Abu Dhabi, where it first took off on an epic 25,000-mile (40,000-kilometer) journey that began more than a year ago."
How Twitter helped solve Milky Way mystery,http://timesofindia.indiatimes.com/home/science/How-Twitter-helped-solve-Milky-Way-mystery/articleshow/53301658.cms,"TORONTO: Taking help from Twitter, two astronomers have uncovered the strongest evidence yet that an enormous X-shaped structure made of stars lies within the central bulge of the Milky Way galaxy.Previous computer models and observations of our own galaxy have suggested that the X-shaped structure existed.But no one had observed it directly. Some astronomers argued that previous research that pointed indirectly to the existence of the X could be explained in other ways.""There was controversy about whether the X-shaped structure existed. But our paper gives a good view of the core of our own galaxy. I think it has provided pretty good evidence for the existence of the X-shaped structure,"" said Dustin Lang, research associate at the Dunlap Institute for Astronomy & Astrophysics, University of Toronto.The Milky Way Galaxy is a barred spiral galaxy — a disk-shaped collection of dust, gas and billions of stars, 100,000 light-years in diameter.The central bulge, like other barred galaxy's bulges, resembles a rectangular box or peanut when viewed — as we view it — from within the plane of the galaxy.The X-shaped structure is an integral component of the bulge.Lang's analysis was originally intended to aid in his research in mapping the web of galaxies beyond the Milky Way galaxy.To help explore the maps he had developed from NASA's Wide-field Infrared Survey Explorer (WISE) telescope data, he created an interactive map-browsing website and tweeted an image of the entire sky.""Melissa Ness, post-doctoral researcher at the Max Planck Institute for Astronomy in Heidelberg, saw the tweet and immediately recognised the importance of the X-shaped structure,"" Lang noted.""The bulge is a key signature of formation of the Milky Way galaxy. If we understand the bulge we will understand the key processes that have formed and shaped our galaxy,"" Ness added in a paper appeared The results appear in the Astronomical Journal.It is also evidence that our galaxy did not experience major merging events since the bulge formed. If it had, interactions with other galaxies would have disrupted its shape."
"For the first time, scientists to sequence genes in space",http://timesofindia.indiatimes.com/home/science/For-the-first-time-scientists-to-sequence-genes-in-space/articleshow/53216191.cms,"CAPE CANAVERAL: Given her background in researching some of the deadliest pathogens on Earth, including Ebola, colleagues of newly arrived astronaut Kate Rubins had expected her to want to do ""crazy science fiction"" on the International Space Station.Instead, Rubins pushed for carefully controlled experiments with a mix of a bacteria, a common virus and mouse cells, all already repeatedly sequenced and safe for testing in the space station's closed-loop environment.Rubins, a trained microbiologist who arrived at the space station on Saturday, will be using the samples to put Oxford Nanopore's MinION sequencer - a pocket-sized DNA sequencer - through its paces.The tests are intended to prove whether the technology can be used to understand microbes in the space station, to scan fellow astronauts for genetic changes that could diagnose illness, and in future missions, potentially to test samples from Mars and elsewhere for signs of DNA-based life.One of the first things the scientists need to prove is just how well the machine operates in microgravity. ""Technology behaves differently up here. Fluids behave differently up here,"" Rubins said in an interview with Reuters on Thursday from the International Space Station.The MinION sequencer, which is about half the size of a smartphone, operates fundamentally differently from current DNA sequencers, said Sarah Wallace, a microbiologist at the National Aeronautics and Space Administration's Johnson Space Center in Houston.With most sequencers, scientists put in a sample and it runs for 24 to 48 hours, then stops. The station's sequencer displays its analysis as it works.""Within minutes of loading your sample, you're starting to get the sequence data back ... so how long it runs is based on the scientific question you're asking,"" Wallace said.The MinION DNA sequencer is among the nearly 4,900 pounds (2,223 kg) of cargo scheduled to be launched to the station on Monday aboard a SpaceX Dragon capsule.It will be the first use of the machine in space, Wallace said in a news briefing on Wednesday.Currently, samples from space must be frozen and flown back to Earth for analysis.""We don't get to analyze everything that is happening to human beings and to cells in real time,"" Rubins said.In the future, Rubins would like to use the DNA sequencer to learn more about potential colonies of microbes that have taken up residence in the station's water system and elsewhere aboard the orbiting laboratory.""We've got wonderful clean water, but we've got a water system that's been up here for 15 years. Do we have any microbes living in the system?"" Rubins said.If all checks out, the DNA sequencer could be used to help diagnose illness in astronauts on the space station and understand whether any disease-causing microbes are susceptible to antibiotics, helping to conserve valuable medications that cannot be readily restocked.The device joins a suite of other diagnostic instruments aboard the station, including a polymerase chain reaction, or PCR, device that can test single genes.""These kinds of small, portable genomic technologies are going to let us look, in real time, at what's actually happening to bone degradation, for example. What's happening to your immune system, what's happening to a population of microbes that you bring up in a culture flask?"" Rubins said.Testing the DNA sequencer in space also could pave the way for its use in remote or resource-poor areas on Earth.""This kind of device is something you would use in the developing world, you could use this in an outbreak situation, you could use this in a clinic where you don't have a lot of resources to buy a full-scale sequencer but you can enable some kinds of diagnostic tests in really resource-poor settings,"" Rubins said.Rubins said the space station is an ""amazing place"" to test device performance when power and data processing capabilities are limited.""We have to engineer devices that are going to work in space stations. Those same things are going to work in the most remote regions on Earth,"" Rubins said."
Lack of exercise costs world $67.5 billion and five million lives a year,http://timesofindia.indiatimes.com/home/science/Lack-of-exercise-costs-world-67-5-billion-and-five-million-lives-a-year/articleshow/53428008.cms,"LONDON: A study of one million people has found that physical inactivity costs the global economy $67.5 billion a year in healthcare and productivity losses, but an hour a day of exercise could eliminate most of that."
Nasa probe set for date with near-Earth asteroid,http://timesofindia.indiatimes.com/home/science/Nasa-probe-set-for-date-with-near-Earth-asteroid/articleshow/53392014.cms,"WASHINGTON: US space agency Nasa will launch a spacecraft in September to a near-Earth asteroid known as Bennu to harvest a sample of surface material and return it to the Earth to scan for signs of life.Nasa's OSIRIS-REx spacecraft will measure the spectral signatures of Bennu's mineralogical and molecular components. Ideally, the sample will come from a region in which the building blocks of life may be found.Known as OVIRS (OSIRIS-REx Visible and Infrared Spectrometer), the instrument on board will measure visible and near-infrared light reflected and emitted from the asteroid and split the light into its component wavelengths, much like a prism that splits sunlight into a rainbow.""OVIRS is key to our search for organics on Bennu. In particular, we will rely on it to find the areas of Bennu rich in organic molecules to identify possible sample sites of high science value, as well as the asteroid's general composition,"" explained Lauretta, principal investigator for the OSIRIS-REx mission at University of Arizona in Tucson.OVIRS will work in tandem with another OSIRIS-REx instrument -- the Thermal Emission Spectrometer (OTES).While OVIRS maps the asteroid in the visible and near infrared, OTES picks up in the thermal infrared.This will allow the science team to map the entire asteroid over a range of wavelengths that are most interesting to scientists searching for organics and water.In the visible and infrared spectrum, minerals and other materials have unique signatures like fingerprints.These fingerprints allow scientists to identify various organic materials, as well as carbonates, silicates and absorbed water, on the surface of the asteroid.The data will actually allow scientists to make a map of the relative abundance of various materials across Bennu's surface.""I can't think of a spectral payload that has been quite this comprehensive before,"" said Dennis Reuter, OVIRS instrument scientist at Nasa's Goddard Space Flight Center in Greenbelt, Maryland.As the spacecraft approaches Bennu, OVIRS will view one entire hemisphere at a time to measure how the spectrum changes as the asteroid rotates, allowing scientists to compare ground-based observations to those from the spacecraft.Once at the asteroid, OVIRS will gather spectral data and create detailed maps of the surface and help in the selection of a sample site.Despite its capabilities to perform complex science, OVIRS is surprisingly inexpensive and compact in its design.The entire spectrometer operates at 10 watts, requiring less power than a standard household light bulb.Unlike most spectrometers, OVIRS has no moving parts, reducing the risk of a malfunction.""We designed OVIRS to be robust and capable of lasting a long time in space,"" Reuter said in a Nasa statement.The team also had to plan for another major threat: water.Immediately after launch, the team will turn on heaters on the instrument to bake off any water.The heat will not be intense enough to cause any damage to OVIRS, and the team will turn the heaters off once all of the water has evaporated."
How brain controls our breathing discovered,http://timesofindia.indiatimes.com/home/science/How-brain-controls-our-breathing-discovered/articleshow/53086606.cms,"LONDON: Scientists have discovered how the brain controls our breathing in response to changing oxygen and carbon dioxide levels in the blood, a finding that has important implications for babies who experience reduced levels of oxygen during birth.The control of breathing is essential for life. Without an adequate response to increased carbon dioxide levels, people can suffer from breathing disturbances, sickness, and panic, researchers said.In worst-case scenarios, it can lead to premature death, as in sudden infant death syndrome, they said.Researchers from Karolinska Institutet in Sweden conducted a study in mice and found that when exposed to decreased oxygen or increased carbon dioxide levels, the brain releases a small molecule called Prostaglandin E2 (PGE2) to help protect itself and regulate breathing.To discover this mechanism, researchers grew a section of a mouse's brainstem (the central trunk of the brain) in a type of dish.The slice contained an arrangement of nerve and supporting cells that allowed it to 'breathe' for three weeks. During this time, researchers monitored the cells and their behaviour in response to changes in the environment.""Our novel brainstem culture first revealed that cells responsible for breathing operate in a small-world network. Groups of these cells work very closely with each other, with each group interconnected by a few additional cells that appear to work as hubs,"" said David Forsberg from Karolinska.""This networking activity and the rhythmic respiratory motor output it generated were preserved for the full three weeks, suggesting that our brainstem can be used for long-term studies of respiratory neural network activity,"" said Forsberg.Researchers saw that exposure to different substances made the brainstem breathe faster or slower.""Perhaps most interesting was its response to carbon dioxide, which triggered a release of PGE2. Here, PGE2 acted as a signalling molecule that increased breathing activity in the carbon dioxide-sensitive brainstem region, leading to slower and deeper breaths, or 'sighs,' said Forsberg.These new insights have important implications for babies, who experience significantly reduced levels of oxygen during birth, researchers said.At this stage, PGE2 protects the brain and prepares the brainstem to generate deep sigh-like breath intakes, resulting in the first breaths of air following birth, they said.""Our findings go some way to explaining how and why our breathing responses to imbalanced oxygen and carbon dioxide levels are impaired during infectious episodes,"" said Eric Herlenius from Karolinska.""It also helps further our understanding of why infection can inhibit breathing so severely in new-born babies,"" he said.The findings were published in the journal eLife."
"Physics prepares to feast on collider data, seeking dark universe",http://timesofindia.indiatimes.com/home/science/Physics-prepares-to-feast-on-collider-data-seeking-dark-universe/articleshow/53075276.cms,"GENEVA: Scientists at Europe's physics research centre CERN are preparing to unwrap the biggest trove of data yet from the Large Hadron Collider (LHC), three years after they confirmed the existence of the elusive Higgs boson."
Scientists break microwave detection record,http://timesofindia.indiatimes.com/home/science/Scientists-break-microwave-detection-record/articleshow/53140863.cms,"LONDON: Researchers have created the world's smallest and most sensitive microwave detector, beating the previous record by fourteen fold, an advance which may help in making ultra-sensitive cameras and accessories for emerging quantum computers.The detector, which is smaller than a human blood cell, has a simple design of superconducting aluminum and a single golden nanowire.""For us size matters. The smaller the better. With smaller detectors, we get more signal and cheaper price in mass production,"" said Mikko Mottonen from Aalto University in Finland.This design guarantees both efficient absorption of incoming photons and very sensitive readout. The whole detector is smaller than a single human blood cell, the researchers said.The new detector works at a hundredth of a degree above absolute zero temperature. Thermal disturbances at such low temperatures are so weak that researchers could detect energy packets of only a single zeptojoule, they said.That is the energy needed to lift a red blood cell by just a single nanometre, they added.The device uses an external energy source to amplify its readings, allowing scientists to recognize the most minuscule of thermal energy changes.Microwaves are currently used in mobile phone communications and satellite televisions, thanks to their ability to pass through walls.More sensitive microwave detectors may lead to great improvements of the present communication systems and measurement techniques, researchers said.Besides communication systems, the new detector could be used as a measurement device in the emerging superconducting quantum computer, they said.""Existing superconducting technology can produce single microwave photons,"" said Joonas Govenius from Aalto University.""However, detection of such travelling photons efficiently is a major outstanding challenge. Our results provide a leap towards solving this problem using thermal detection,"" Govenius said.A microwave detector may also be useful for thermodynamics of small systems, researchers said.""Quantum thermodynamics may give yet another boost to technology since it deals with individual energy levels or particles, and is in this sense more precise than classical thermodynamics,"" said Mottonen.The findings were published in the journal Physical Review Letters."
Scientists claim AIDS epidemic 'over' in Australia,http://timesofindia.indiatimes.com/home/science/Scientists-claim-AIDS-epidemic-over-in-Australia/articleshow/53149118.cms,MELBOURNE: Australia's top scientists and health experts have declared that AIDS is no longer a public health issue in the country.
This drug reduces the risk of kidney disputes among type 2 diabetic patients,http://timesofindia.indiatimes.com/home/science/This-drug-reduces-the-risk-of-kidney-disputes-among-type-2-diabetic-patients/articleshow/52886041.cms,"BENGALURU: A recently conducted global study, EMPA-REG has revealed that the drug Empagliflozin reduces the risk for new onset or worsening kidney disease by 39% among patients suffering from Type 2 Diabetes with established cardiovascular diseases (CVD).Kidney disease affects about 50% of people with Type 2 Diabetes and diabetic patients are two to four times more likely to develop CVD than people without diabetes due to factors such as high blood sugar, high blood pressure and obesity. ""In order to curb increasing tendency of Type 2 Diabetic patients to fall prey to kidney disputes, Empagliflozin would act as an effective drug,"" said .Dr Mohan Badgandi, one of the leading endocrinologists in city.""Uncontrolled diabetes can lead to serious complications such as CVD, kidney problems or other serious health complications. The risk for cardiovascular events increases in patients with type 2 diabetes as they age. Cardiovascular disease is the leading cause of death in about 50% patients with type 2 diabetes. In our city, up to 40% people with type 2 diabetes are also at risk of developing kidney disease which can lead to kidney failure and eventually need dialysis,"" he added.Produced from the bark of apple tree, the drug got introduced in Indian market 8 to 9 months back.""As per the results of the EMPA-REG OUTCOME trial, empagliflozin reduced the risk for new-onset or worsening kidney disease by 39 % versus placebo when added to standard of care in people with type 2 diabetes with established cardiovascular disease. Empagliflozin reduces the risk of cardiovascular death and hospitalization for heart failure in people with type 2 diabetes. This is the new standard of care in effective diabetes management with a holistic approach towards patient care,"" said Dr Badgandi. EMPA-REG OUTCOME was a recently concluded global trial of more than 7,000 patients from 42 countries which included close to 163 enrolled from Indian patients with Type 2 Diabetes and established CVD."
Nasa's Juno spacecraft enters Jupiter's magnetic field,http://timesofindia.indiatimes.com/home/science/Nasas-Juno-spacecraft-enters-Jupiters-magnetic-field/articleshow/53005348.cms,"WASHINGTON: Nasa's Jupiter-bound Juno spacecraft has entered the planet's magnetosphere, where the movement of particles in space is controlled by what is going on inside Jupiter.""We've just crossed the boundary into Jupiter's home turf,"" said Juno Principal Investigator Scott Bolton of Southwest Research Institute, San Antonio.""We're closing in fast on the planet itself and already gaining valuable data,"" said Bolton.Juno is on course to swing into orbit around Jupiter on July 4. Science instruments on board detected changes in the particles and fields around the spacecraft as it passed from an environment dominated by the interplanetary solar wind into Jupiter's magnetosphere.Data from Juno's Waves investigation indicate the spacecraft's crossing of the bow shock just outside the magnetosphere on June 24 and the transit into the lower density of the Jovian magnetosphere on June 25.""The bow shock is analogous to a sonic boom,"" said William Kurth of the University of Iowa in Iowa City, lead co-investigator for the Waves investigation.""The solar wind blows past all the planets at a speed of about a million miles per hour, and where it hits an obstacle, there's all this turbulence,"" said Kurth.The obstacle is Jupiter's magnetosphere, which is the largest structure in the solar system.""If Jupiter's magnetosphere glowed in visible light, it would be twice the size of the full moon as seen from Earth,"" Kurth said.And that is the shorter dimension of the teardrop-shaped structure; the dimension extending outward behind Jupiter has a length about five times the distance between Earth and the Sun.Out in the solar wind a few days ago, Juno was speeding through an environment that has about 16 particles per cubic inch. Once it crossed into the magnetosphere, the density was about a hundredfold less.The density is expected to climb again, inside the magnetosphere, as the spacecraft gets closer to Jupiter itself.The motions of these particles travelling under the control of Jupiter's magnetic field will be one type of evidence Juno examines for clues about Jupiter's deep interior.While this transition from the solar wind into the magnetosphere was predicted to occur at some point in time, the structure of the boundary between those two regions proved to be unexpectedly complex, with different instruments reporting unusual signatures both before and after the nominal crossing."
